stoch_k,rolling_vol_7,Momentum_10,ATR,CCI,price_change,volatility,RSI,RSI_Divergence,Force_Index
68.36849267175855,0.0207720160960574,21.282989499999985,20.819126238779006,53.18961015585259,-6.385986300000013,0.0303984037242152,48.75698713129064,1.8821920519960216,-110023535.1072001
70.15384095974136,0.017457121586821,24.175994899999974,20.175758736009072,62.645260847787895,4.054016099999956,0.0308873767624522,50.39368472928838,-8.694296102002227,51505776.52560943
55.4138904121213,0.0169896503646309,4.60897829999999,19.186561390579868,53.94703855529798,-2.9600220000000377,0.016386171355800498,48.85802562591469,5.411362396626259,-38614385.34557986
9.28574251298911,0.0273988921926644,-31.997009300000002,19.859022234109943,-6.178558644913402,-24.54501340000002,0.0746836834510247,39.25038294947947,11.816338023564796,-654570091.4663701
8.631185317670237,0.0271815584480967,-42.52499389999997,19.229092681673478,-37.88623042851438,-0.24600219999996398,0.0307871876185502,39.22621148394602,-24.69317776553349,-1122030.1286995113
6.38465429783637,0.0246907696339341,-47.50201420000002,19.068727361553897,-81.9189987646176,-11.339996299999996,0.0473604506273912,35.59494131399005,7.370743930044085,-200744027.4502504
17.18515944841807,0.0284901933878366,-27.851989800000013,18.79881887144296,-83.59089847467112,7.217010499999958,0.0440016706294072,39.63434295657997,-14.467617357410091,83788649.1877499
14.693192310918363,0.0285651408527426,-30.76898190000003,18.086260237768442,-89.35168791149657,-1.7879944000000023,0.024869136946758,39.02615785096867,8.53982509438869,-22351546.777899936
24.837410926985154,0.0290320082828225,-33.823974599999985,17.316171877927843,-82.0005635812108,4.403015200000027,0.020681520537128,41.62969942573978,-3.7404525252289247,36318561.25906428
0.39079828408656425,0.0347522072866187,-53.95498660000004,17.685732508075773,-131.79920688291557,-21.497985900000003,0.0629815574657933,34.15592159769645,19.18222807195675,-400730750.2608708
17.030592742833413,0.0318181340712705,-37.5400085,17.55396614321336,-116.41470383829851,9.595977800000014,0.0471867084198458,39.32895383183162,-26.567965165864912,293147797.6964711
5.407288688062664,0.0322262562201582,-48.15399169999995,17.078898211555213,-115.22059761632819,-6.687988299999972,0.03160211766845,37.073754300899544,14.442768069067952,-87616801.36481987
6.44037103631797,0.0330523732282127,-57.408996599999966,17.249976839301326,-137.16246416203356,-12.901001000000008,0.0575047965474066,33.36482659955074,1.8791154986512095,-209666116.95980012
7.311846715222394,0.0307476911481667,-32.52499389999997,16.61954854363688,-132.5451646578254,-0.18301389999999174,0.0258344871113065,33.446388142915765,-12.633465356634971,1230364.1195479408
9.61952174138765,0.0313365326964496,-30.791015600000037,16.04108269766283,-109.86962340475525,1.984985399999971,0.0261727212810969,34.45056635423748,-0.5148036886782565,21520242.55404954
14.519499568901281,0.0308582298368513,-16.778991700000006,15.373148397829766,-101.91960243338754,3.330993699999965,0.0204486545804646,36.28085938916483,0.5542615349273063,45996153.32340014
29.275691765227823,0.0239786531591128,-15.218017599999996,15.194850912270454,-66.49352808285612,8.802978499999995,0.0383629444717602,41.65192698167015,-0.6849016074946732,178235658.99360004
65.56418323449029,0.0239660826736306,-3.699005199999988,15.148218147108253,-30.01605435647569,9.83200069999998,0.0428388544852586,46.90574069673394,4.443785615063781,184286090.63170025
55.36104593440269,0.023883351857871,-15.203003000000024,14.848773536600618,-29.592567080528976,-7.40298469999999,0.0313191254108423,43.91928044786296,13.692555851129027,-115735125.00000001
63.168856207453224,0.0165164003087651,9.897003200000029,14.136576941129078,-26.50966987436536,3.3340148999999997,0.014256800500158998,45.58694285803028,-8.28033568983269,26229483.092607055
99.1581406976745,0.0225060899417197,17.9590149,14.510464459619868,42.359851764647,17.888000500000032,0.0560867049296545,54.09137475817746,-6.198570999852819,430278769.80560017
85.43643116723685,0.0221865235326081,28.60299679999997,14.706503062504169,107.4870130113286,4.658996600000023,0.0476308895548535,55.629078800784555,15.653701442607122,111447475.62035944
86.85919563642608,0.0227232521954827,41.94601439999997,14.197110858039537,129.96370622753156,1.8380126999999788,0.0207048445480231,55.96369326380812,3.223621963023554,12211730.128289856
94.35615477874724,0.0567671567650502,97.66900629999998,17.613244353893947,304.6505663027495,55.57601919999996,0.1677595666923642,72.27758041343358,-38.78111405037455,2557724127.58536
73.35765640889835,0.0587922532308537,93.18099980000004,20.35301270718719,295.07372671704195,-6.538024899999982,0.130993533293156,70.8477489257074,57.26218501227379,-166579701.74399775
56.56458881115417,0.0646986475143644,67.3259888,21.466796363816684,154.90730199667027,-20.598998999999992,0.082365232154642,60.41101572930862,9.654239803601293,-678095465.6042411
40.67429974635624,0.07117383472914929,36.64700320000003,22.399169444972642,86.36246359537496,-23.51699830000001,0.0863756287423778,52.52605152988995,-9.11695879941874,-341050799.7539996
47.5737765414181,0.0698109413194791,38.59197999999998,21.956158877474593,76.19840301487443,13.151977499999987,0.0432231767527154,55.8856646927211,-30.074377337168784,139878809.87023956
47.2147298870451,0.0699766659759713,44.992980999999986,22.723361164797836,85.09144286589536,-0.9410095000000065,0.0841948633424957,55.71436264510454,12.051689852383396,-19679869.68119967
35.21477219963526,0.0717226877317443,29.70999139999998,22.620621345883706,46.98127824181092,-12.58700570000002,0.0548886715497296,51.348106717939494,7.36973657283496,-393436451.1087501
35.5029452141754,0.0332795385823658,17.2909851,21.90379063546345,44.06183314776282,6.658996600000023,0.0336590697179707,53.08527439712895,-15.829818520810576,101417552.26146056
13.930294090473097,0.0369764786703237,-9.0840149,22.142376161501772,1.725711657172063,-22.467010500000015,0.0663779198085497,45.643196882905045,20.629913585776144,-573172047.1604805
7.564012691901432,0.0341564491330463,-16.847015399999975,21.54413488568025,-44.06145625413525,-7.031005899999968,0.0384683046075076,43.61625097185719,-17.749937911047887,-208712030.54043955
7.7960142561189585,0.0306325593638967,-70.64099119999997,21.004768929560157,-35.4341488628089,1.316009500000007,0.039712325642262,44.40417712351307,-8.276099748344109,31645984.36950008
20.76543938796297,0.0330178038231091,-53.161987400000044,20.784784563163043,-18.18823127485358,14.398010199999987,0.0500318935666146,49.75188704526643,-7.233253178246606,222016161.4653595
29.02169842601021,0.03527155155364,-20.91699219999998,20.767300565794244,18.731176374861743,9.953003000000024,0.0559752572897264,52.86044134778574,8.433535902519253,288516065.59030074
27.647122815555903,0.0330811190883115,-0.7850037000000043,20.706564253951854,29.593335097964673,-1.5379944000000028,0.0528461999755706,52.28054705858619,10.30111781080047,-39511968.12401992
21.470865244941407,0.0331376599457555,-19.511993399999994,20.076237414383854,-18.319385828881625,-7.649017399999991,0.0315994354141866,49.64520608930541,2.789646730719248,-129802603.07456054
34.01385267495828,0.0223369877109062,-17.73797609999997,19.050076991927824,-25.338078671235667,-0.832000800000003,0.015411499212303,50.149368816433416,-7.773852372872049,11372599.088949293
48.92791132906165,0.0198924816862149,1.2489930000000413,19.431001928218677,-25.087304871879095,7.072998100000007,0.066011756562951,52.802277043929195,-2.824051072504197,155507916.4984002
47.48134298885525,0.0204502014841316,-5.06399540000001,19.14707494763161,-1.9465455220435643,-0.6610107999999855,0.0410898356706127,52.378818474222015,7.309512730292852,-14698976.733720332
51.34897139294805,0.0146598589631641,20.207000800000003,18.43785656565791,-7.661972136314457,2.536987300000021,0.0245479943528258,53.45363543283254,-2.4371765413894906,23500986.801111955
69.44790968575442,0.0113119308841575,28.397003199999972,17.62036545382523,-0.6539041052226295,0.996002199999964,0.0184877716299665,53.97793608250976,1.8823024496772336,14092050.473999813
73.53972359356864,0.011176154219822002,28.39498900000001,16.80283847855202,15.534005214636952,2.0650024000000258,0.0162821036255767,54.92276327096223,0.0728178884524055,25593777.257930532
61.0765518891281,0.0105445514828706,7.437011799999993,16.222635208655447,9.869231013675805,-6.711975100000018,0.0227390431868206,51.45752896296012,4.9097655919979815,-84109231.78326066
50.390420430874265,0.012314638524440999,-7.296997099999999,15.84216098660869,-24.51147197446826,-6.113983200000007,0.0290004643751589,48.62474052873383,-3.7317751342263676,-78547103.32463956
59.27484272236501,0.012637614789084,1.5060119999999984,15.670290494708013,-3.23407642013942,7.412017800000001,0.0363682921961208,52.40863930525054,-8.87210712348326,110068050.0
52.039723015948496,0.0127933582888577,6.4150086000000215,15.08691193794317,9.092653268374896,-1.971984799999973,0.019914668948469903,51.248594795525314,8.15895569027478,-14502284.481864035
45.90855153675408,0.0124424200078282,5.424987799999997,14.224775249518586,21.00193104131856,0.25900269999999637,0.008048848862097599,51.42209217416862,-2.205500321356709,2012395.270875059
9.529354384909347,0.0176263014327081,-14.537994400000002,14.21893454598154,-61.29478105759681,-13.055999699999973,0.0377182018043213,44.21421449561184,6.2881244214432215,-249198345.1340198
17.0410343305688,0.0181749724686022,-23.27200320000003,14.497296171268601,-167.52218569588888,-9.675994900000036,0.0500587127499574,39.799243708524905,-7.910972887086878,-318951277.2887516
3.3153589473679617,0.0181792358307615,-31.682006899999976,13.891704480463716,-178.39846192633536,-5.839996399999961,0.0170895152794522,37.37140858763938,-6.263833720885621,-96167819.86802922
24.04481847395075,0.0200269760771859,-28.738983099999984,14.513296596144869,-161.98524045259416,6.166015700000003,0.0656153637183507,40.15258758327784,-7.213846704361465,134298720.30233923
28.213661732390676,0.0174379940900016,-28.773010200000044,13.740348024991704,-143.06959531858308,1.708984399999963,0.0105235725200198,41.52744940351764,3.479903420239794,34590896.40195972
19.023760928656912,0.0174439213512873,-27.634002699999996,13.184178844635198,-141.69996135936583,-5.005004900000017,0.0164395898267072,39.07459143070394,4.74910732718628,-60317525.42909001
28.42405242157303,0.0191488151807973,-17.972015400000032,12.806595370018329,-111.77987232484811,4.904998799999987,0.0227787580275582,42.108371980567455,-6.3881859501364815,52838860.27727995
14.537827911225918,0.0160892183448556,-31.509002699999996,12.383339407874132,-110.76065225967132,-6.015991199999974,0.019583881104725705,39.01755487316277,7.452151592595278,-108539806.14465941
7.105427357601002e-15,0.0230868310354328,-47.72299199999998,12.8414578144546,-157.97564589687727,-18.610992499999952,0.05437797245261419,31.724780291268047,4.703227618105295,-564302642.6185496
7.220478589171307,0.0234413434371936,-55.319000200000005,13.267210963422144,-172.66713582839492,-7.0790099999999825,0.0575239823996456,29.368927721384637,-13.352831369883376,-273720121.37653077
9.5571002032464,0.0215452081526251,-50.51300050000003,13.71076877317762,-180.44735304850104,-8.389007600000014,0.060906609361432,26.895139913704057,-1.3797936076805826,-328269931.9477007
18.339700167686495,0.0246359982482322,-34.37600699999996,13.571712217950676,-154.37077885963487,6.66400150000004,0.0378045354743903,31.664069821585382,-10.058065992118712,153587311.2921006
35.6980293599122,0.0316337484465008,-16.4089965,13.622376052382776,-103.65689287796074,12.33700570000002,0.0449626956811537,39.63225171516045,2.302166293575084,252637344.75422013
23.13605466933938,0.0311989594674443,-29.663024899999982,13.43884766292689,-103.25021859387364,-8.700012200000003,0.0325480520684208,36.21128765409274,17.805049138932304,-138586959.17016006
47.002627169581565,0.0356628853736627,-20.65600589999997,13.456931158432155,-72.68148975462758,10.817993100000024,0.0426452243449596,42.669275635963714,-13.698017818129031,246425631.4479199
53.111591072210096,0.0288273205965493,-12.804016099999956,12.97322161854413,-47.003850672187326,2.554992700000014,0.0201345040592159,44.15035464764341,9.838073511679674,44518379.098740205
32.03851553610506,0.0312418659142131,-29.097991899999954,13.002563124362325,-67.3845113775387,-11.851013199999954,0.0400257257584756,39.25566470672098,9.829309159077589,-181681022.88312
30.10348894666318,0.0294547400247494,-26.337005599999998,12.481809015479428,-85.06801066376573,-3.2780151000000046,0.0177234053305435,37.9292532639894,-9.83840484273157,-34849724.52364008
48.26829396142162,0.0302628573266082,0.8619994999999676,12.647179585802235,-55.437781334576414,8.772003100000006,0.0463634776672425,43.159331364306595,-7.211938499682795,146316274.00379968
23.69613004090258,0.0297841305805145,-3.9129944000000023,12.90673860110212,-78.13289484867572,-11.720001200000013,0.0497003977994489,38.44076011171103,16.258448947404403,-183148767.05191982
27.335428551870514,0.0283015951653226,5.843017599999996,12.624115286737606,-88.45912212577262,1.0790099999999825,0.0283084896737683,39.25669611082242,-12.621075700888582,16067084.50385978
20.27053576184671,0.023679695933595,-5.1729737,12.290963587684985,-87.62443006376894,-5.030975399999988,0.0250549786768557,37.48025592589033,4.168567215067867,-56210126.19074963
20.29326589115091,0.022629818938787,-19.218994199999997,11.801323667136103,-100.8238046947627,-1.9819945999999504,0.0173830333384281,36.72311823293003,-3.3931240929602846,-24217378.043369904
49.79255103683107,0.0239432552402648,-0.6499939000000268,11.671371598054918,-65.9698195545308,9.278991700000006,0.0321053238253728,42.80942278407351,-5.302703048856472,131843974.55972952
25.340425454933428,0.0246452655593539,-17.636993399999994,11.297131262479525,-67.04836611227141,-6.186004699999955,0.0200727353384447,40.19239219900816,12.782963414934583,-47769255.61096476
21.026331220201477,0.0211378419825801,-19.53997810000004,10.652620950873882,-72.91125532970642,0.9530029000000012,0.0072401746936223005,40.70661858812359,-6.212793910884507,6155046.162999727
7.105427357601002e-15,0.043661617957425,-41.45199590000004,12.325147540097134,-238.73224099688548,-33.764007600000014,0.10820525686175592,29.045723460413015,23.072137072289394,-1122197283.2636802
8.367345180573338,0.0454916641133318,-54.81298830000003,13.560352108661675,-355.58167010303464,-16.950988800000005,0.10534744193712511,25.181628763866513,-20.92711349654651,-939408244.5479397
21.432478061343872,0.0515890751972269,-53.4500122,13.602183822328698,-250.36661991759723,9.389984099999992,0.0500105164960664,31.182919565501876,-21.164694298364637,451893256.3087603
37.050910442401715,0.056416564559107,-29.674011199999995,13.691813163590894,-151.52316949308135,11.578003000000024,0.0541019660944932,37.350700872312075,4.731776606810186,272323291.8154804
49.75478279777055,0.0561852642672003,-22.90200809999999,13.833468494763054,-86.07934967866197,8.260009799999978,0.0547928985207834,41.29186987762432,7.508155205312278,202614940.04135972
34.86830789086863,0.0570721223773992,-29.321014400000024,13.714079159422852,-94.64604174154768,-10.786010799999984,0.0406616744063629,37.83520727979134,15.67935420216701,-219567841.8845001
45.99781883090121,0.0587073870836935,-20.32901000000004,13.490289519464,-79.15420327560862,8.02499389999997,0.0374704722482234,41.23845835803632,-14.64374602175502,132134419.57329988
27.353025197312267,0.0458662680447051,-45.39700319999997,13.701124989502262,-97.25985906819318,-12.507018999999955,0.0492894621928587,36.48156344200584,17.914095083969485,-238306243.9678495
12.810601918726299,0.0411085987397206,-48.588989200000015,13.765258847394932,-113.64103296460983,-8.947997999999984,0.0531630502739279,34.00926987454615,-8.948306767459648,-166282259.44904023
16.210608866182078,0.0379650981167689,-47.236022899999966,13.282239694009604,-107.41906720958615,1.6499939000000268,0.0263125908434434,35.11637637259966,-10.164866101946515,40328062.139890246
5.923650878515666,0.0639309070798078,-55.221008299999994,15.788579873008928,-186.14296883239928,-41.53302009999999,0.18089785088213217,25.921757173436905,34.876364700837286,-3054708939.414633
4.427062053222137,0.0867497147089648,-86.09201049999999,18.54303830350824,-272.6547235039963,-45.7910004,0.23396787477605493,19.620927525874777,-0.4778316475621693,-4663028796.021701
26.560151446436876,0.1272643623387278,-64.63000489999999,20.94496400325778,-194.56514747471527,32.9469909,0.2949173652253256,31.532683009498797,-67.58723741637597,2595572569.6755395
25.471321186875468,0.1252678216915012,-78.09199530000001,21.00746709588219,-154.41268352941432,-0.9730071999999836,0.1043669897073754,31.258114274550593,33.2134225650518,-67121256.47400004
21.808493351607716,0.1251275407819524,-95.0770111,20.710933931890565,-146.6915128238726,-8.574005099999994,0.0811032017496717,29.842565887245684,5.674463212695088,-207401870.33031988
30.5153948264688,0.1300946468987989,-73.0099945,20.95936797961275,-113.39619594939971,10.28900139999999,0.12091482242021509,33.88499565333079,-15.87358583391487,333313123.75099945
34.06918736892648,0.1307668893021821,-75.5469971,20.134413381068896,-88.92815305746993,3.3899993999999936,0.044497845621787,35.518121278831956,8.190147725501149,84372606.83456999
31.28242342875108,0.1169701569303225,-63.48098760000002,19.416812239563967,-81.75219506817653,-1.5919953000000078,0.0473821786459769,34.79235598753512,7.34221260870315,-85284960.08899973
45.16778943064483,0.0742843502066548,-38.7630005,19.213896279595133,-53.719424550157854,15.5189972,0.0784187017073101,40.54183037722111,-13.378516410314,466285141.1396801
51.750778789882006,0.0411492570414203,-34.38998410000002,18.59754593819548,-28.56994200595621,6.083999699999993,0.0465638662835274,42.81025175824528,11.341419481024175,218341891.97041988
52.62439690010359,0.0406110535896722,7.018005400000021,17.958364235467286,-26.499482357290564,-0.638000500000004,0.0413203414322922,42.668311635394346,6.8940706771490525,-12975835.335769728
70.5987360943288,0.0341271705890712,69.7440033,17.974767040076756,-0.2828086201124975,15.1470032,0.0781607380416772,47.94709237076478,-10.216229664629552,370944516.9997499
81.64222035499338,0.032567979519114,43.87400819999999,17.489712658642645,22.67674201668704,6.365997300000004,0.0452149385245533,49.89579751072892,11.045705239964144,197164105.58193976
73.95374859349306,0.0374176197864725,65.37599180000001,20.2165903544539,88.38360796042163,19.393997100000007,0.2176685559683267,55.8809659579725,-7.898818952756443,2109714359.3424017
66.70221080872295,0.0424986912197619,64.21501159999997,20.54590612199297,58.330948869823004,-9.691986100000008,0.09088583836594291,52.46515684370792,26.33716628573548,-443900571.5342016
43.03666798643137,0.0648540139196112,23.575988800000005,21.898984148993407,14.084468076002633,-29.436019900000023,0.1499481548225917,43.91754933862704,11.01441949491906,-1311051599.7081592
33.95515395697242,0.0641120096638096,18.652008100000018,21.620055859779598,-10.362231177524063,0.1649932999999919,0.0771122424224413,43.81301113370719,-29.26255820491984,-12949554.863519602
27.78513269110886,0.0652823390049986,15.1100007,21.290908541223985,-1.2702400336329553,-6.3470001000000025,0.0730843622348481,41.9183519532782,4.791345419571023,-188577588.42648017
19.984685145039855,0.0591890717656172,-9.432998700000013,20.99834308113651,-26.449204951807065,-8.976989800000013,0.0759358620251386,39.58755612563434,-0.45779462764384965,-209223187.51252025
20.933311216305405,0.0619052362125808,-6.434005799999994,20.89553326819822,-15.698482922021388,10.10499569999999,0.0901889420850966,43.196595686353554,-14.859954639280819,276953649.83460045
31.73336446111599,0.05549580181123891,5.350006100000002,20.79699564189832,28.588783266473076,11.738006600000006,0.0861668089798287,47.21706969501934,2.271465808665795,344600526.02598023
16.35496910961792,0.0561295429915263,-20.57899470000001,20.845353024619897,14.5723676483337,-10.185989400000013,0.0904343555815386,43.954790699725066,18.95572330470575,-447030074.52445066
15.23893323040722,0.0384804623239257,-26.865005499999995,19.995327244289854,-21.36847598037738,-0.6580047999999863,0.0393167452874507,43.831310255417,-10.669470344308088,-11036863.210979812
5.233691243915601,0.0411799384036124,-56.36199950000004,20.329946205412057,-37.90717908374165,-10.554000900000004,0.10840486428002802,40.92490884170263,6.42059438628565,-219354867.87216026
10.527998390222827,0.0417146929289006,-41.20899959999997,19.89766432645405,-50.768971177509286,5.343002299999995,0.0658205889811293,43.07587570820402,-12.746051633498638,125964316.0377304
16.164280075361532,0.0390259653052358,-6.160995499999984,19.050187553135856,-36.3705543263159,5.121002200000021,0.0345501410483648,45.35691502223744,1.9480621140334264,118563661.6434601
11.704960319748906,0.0363804393139741,-10.10099790000001,18.286674706483268,-54.670396542587795,-4.2809905999999955,0.0367205313720651,43.8594382810813,8.332509758843884,-74444376.10304023
12.755061404574,0.0285497186536945,-6.315002499999991,17.477484213163052,-85.83918426395506,-3.279007000000007,0.0311474941168948,42.7047482409704,-2.194683240110926,-91766928.18259962
14.350705214452802,0.024025709888554,2.375,16.69159291936569,-92.71053582133273,-0.44299320000001785,0.0293941682371078,42.6056103813504,-3.130143759619969,-5722109.751110405
21.12426470268271,0.0240084188611638,-7.7870025,15.880193482268169,-78.75304115113526,-0.5469970000000046,0.024265928180856697,42.35009225984116,0.1274926784907251,-11250161.29310973
28.722549721898737,0.0174834626731926,-16.464996299999996,15.073394426391872,-71.79729150949854,2.556015000000002,0.0209162387083507,43.78190563108512,-1.8012035287560333,39216941.86200017
68.97649432356832,0.027753763992563,8.158996599999995,15.353652631649595,-0.46758565484854486,13.458007899999984,0.0855840671667935,50.75924782959458,-4.106642201490509,584016497.8313588
94.79631170785436,0.0424707660327844,30.468017600000024,15.998464007960365,114.01340612435982,21.793014500000023,0.1030875904788762,59.445247540727046,0.4549817111324046,1088843971.6830018
39.500051510252455,0.0576495719864437,17.714004500000016,17.564787057391698,94.00571901300026,-22.681991599999975,0.1472852714441961,49.737021659604856,34.68180401887787,-1272203780.067001
37.57025772732246,0.057070518030893094,11.576995799999992,17.06008747472083,47.64578716337314,-0.9819946000000073,0.0447098606988206,49.35808278890787,-21.892961770697,-27646781.370020196
56.76414392305885,0.0579572524933818,15.8560028,16.80300969081219,111.54859136395154,10.188003500000008,0.0576680804176016,53.17899295823747,-6.928082730670418,267255351.18273032
42.44979702790986,0.0602902424505539,12.914001400000018,16.453581198611403,75.99158348614839,-7.453994799999975,0.0488596720757716,50.14062915709941,14.012631098861938,-183562541.5172798
49.62510833326832,0.0603111961816387,20.17300419999998,15.784039820139071,84.62773003043525,3.8730010999999815,0.0299479793121799,51.75330945390526,-9.628317103194114,72296383.11639954
56.57831499433194,0.0565035525767652,23.94000250000002,15.213894254414924,104.84150206598363,3.5279998999999975,0.032474377502828,53.19375076852911,1.9014399146238008,83472995.7287405
58.07991551270507,0.0418465888147031,25.348998999999992,14.994044779099625,124.86768521083845,0.7819977000000051,0.0497883162179885,53.51651151379473,3.063773345265659,9274443.244319849
41.060895618557105,0.0270031021341494,14.212997399999978,14.818827323449568,50.69934127966792,-8.567001300000015,0.0512832049729938,49.361872327896315,5.157342014101573,-167092374.97320002
46.85853236790349,0.0271955721862761,3.464996300000024,14.309481678917564,35.55897359283437,2.8970032000000003,0.0325769124753781,50.76413140328567,-10.069725824610671,47805890.12000033
44.00484372000464,0.0213020682302543,-18.586013800000018,13.537305001852019,40.43692560375907,-0.26300050000000397,0.0146403241194305,50.68272641806311,2.9905860147774703,-2229430.13908007
41.36926325011106,0.0178066260111063,2.6450043000000107,12.842497323148223,29.59814386435012,-1.4199981999999807,0.0159487526039987,49.98716693122016,0.4124422131570355,-14542686.102279931
34.1924323928935,0.0163940108648565,2.5829926000000114,12.171819150066199,14.8254996267766,-0.9110106999999914,0.0145489444061647,49.38479456018637,-0.8233654710337746,-14218739.402220085
68.93243960243225,0.0331140137724688,10.218002299999997,12.747190653632856,115.84229777541393,17.39199830000001,0.08550732590073551,58.38644709757844,-9.444361762607931,765930239.9111998
