Date,volatility_volume_ratio,stoch_k,stoch_d,rolling_vol_7,rolling_return_7,CCI,ADX_pos,price_range,volatility,Williams_%R,RSI,MACD,Close
2015-05-28 00:00:00+00:00,1.3376187998625828,55.02417061399144,51.13208269044833,0.0116112053155317,0.0013057789820457,-17.88331096202389,22.628726486195617,1.172012299999949,0.0049398427916925,-44.97582938600856,50.72417380224786,0.3818752220219892,237.4080047999996
2015-05-29 00:00:00+00:00,1.6736046089844543,51.95348920290339,53.59054533583835,0.0075795389708143,-0.0019194769482776,-26.921557848316304,21.92942214202724,1.79100040000003,0.0075449618467645,-48.04651079709661,50.2222671186829,0.3350925864712053,237.0959930000008
2015-05-30 00:00:00+00:00,1.4695290703089858,15.03789564713442,40.671851821343076,0.0091899371641512,-0.0033022500355151,-106.71389198425967,20.04811783909721,5.046997099999999,0.0212870835042007,-84.96210435286558,44.519122648490594,-0.0046036115981848,233.3450011999994
2015-05-31 00:00:00+00:00,1.4563293144339249,5.210642910326122,24.067342586787973,0.0081260605371896,-0.0064783305343913,-188.84206257635344,18.74400765683106,3.709991500000001,0.0159134904133836,-94.78935708967389,40.36689486497565,-0.5223757096685233,230.1900024000006
2015-06-01 00:00:00+00:00,2.1125728509389767,7.881202794802462,9.376580450754332,0.0122516648469175,-0.0087079583399072,-280.5871480504198,15.726349694626537,10.41699219999998,0.0452454345080104,-92.11879720519754,32.78508830521247,-1.5015495960806795,222.92599490000063
2015-06-02 00:00:00+00:00,1.5610483526158785,21.791850065348633,11.62789859015907,0.0145361422776347,-0.0068679108478854,-224.15649278764528,14.745414330410211,3.996994099999995,0.0179322644405427,-78.20814993465136,37.770401532627346,-2.02209276183288,225.80299379999997
2015-06-03 00:00:00+00:00,1.3994588094125664,22.135139538495864,17.26939746621565,0.0145030001654113,-0.0069236106862665,-166.02651932697174,15.50085088504433,3.474014299999965,0.0153897225828484,-77.86486046150414,37.892825491937494,-2.4012181884269523,225.8739929000003
2015-06-04 00:00:00+00:00,1.125923051816867,14.640755873820185,19.522581825888224,0.0141345776570169,-0.0079791787197855,-150.09717807565576,14.858767018464288,2.526992800000073,0.0111926756381811,-85.35924412617982,36.21768871476864,-2.794535219651067,224.32400509999937
2015-06-05 00:00:00+00:00,1.30451717856105,17.677168962780136,18.151021458365392,0.0145376425741037,-0.0073915039251211,-129.89434396498052,14.161537084432876,2.789001399999961,0.0124423446064026,-82.32283103721987,37.424685028788794,-3.020746909417511,224.95199580000008
2015-06-06 00:00:00+00:00,0.7773746195852372,20.902233129231163,17.740052655277154,0.0144559921653975,-0.0047078364753035,-104.95514197977656,13.825857538479678,1.3399962999999957,0.0059554066390457,-79.09776687076884,38.750462674131455,-3.1103452485859293,225.61900330000023
2015-06-07 00:00:00+00:00,0.906160883787792,8.035448574021913,15.5382835553444,0.0143241253395577,-0.0045099485504548,-106.08727833366154,12.951922276061742,3.5420073999999317,0.0157006662791214,-91.96455142597809,35.43189635418753,-3.3635143285772813,222.88099669999977
2015-06-08 00:00:00+00:00,1.3897850369201197,41.48209165718178,23.473257786811615,0.0123854214762527,0.0035926213788404,-61.23306326207183,17.06380080890492,6.625,0.029724649093877,-58.51790834281822,45.69088728217607,-3.076173565281863,228.48899840000013
2015-06-09 00:00:00+00:00,1.5921625479285362,44.705885867427384,31.407808699543683,0.0116857890604678,0.0020984655839233,-29.993681275079105,18.757592130865284,3.0249939000000836,0.0132362844433887,-55.294114132572616,46.60165426461766,-2.7713998713577723,229.04800419999992
2015-06-10 00:00:00+00:00,0.8946098184739039,45.419824814979584,43.869267446529584,0.0117326235894816,0.0019007342157872,-31.80466438043756,18.15499053682419,1.772003199999972,0.0077381743615234,-54.580175185020416,46.23566815964244,-2.5205791473846375,228.80299379999997
2015-06-11 00:00:00+00:00,0.8345421332295649,51.824218146705014,47.31664294303732,0.0110802330608143,0.0034442299590586,-18.966050212833466,18.58930012034003,1.5200042999999823,0.0066417789804008,-48.175781853294986,47.85916627331939,-2.223387581338642,229.7050018000009
2015-06-12 00:00:00+00:00,0.8723996835820022,54.98506675043963,50.743036570708064,0.0111120142931443,0.003216570325434,-6.875840140731722,19.468334456589627,1.744003300000088,0.0075923610123147,-45.01493324956037,48.37470683541438,-1.9431111443357736,229.9819946000007
2015-06-13 00:00:00+00:00,0.7963547669322536,92.89054409588722,66.56660966434396,0.0114456401399209,0.0042962052776765,20.03124180559249,21.298532227929485,3.4419861000000083,0.014970364156866,-7.109455904112778,52.76857631525483,-1.5083293370618955,232.4019927999998
2015-06-14 00:00:00+00:00,0.7313114439873399,90.30376980262456,79.3931268829838,0.0088964883645162,0.0067312276021864,59.88866792566856,24.509001132635703,2.8540038999999524,0.0122783485086091,-9.69623019737542,54.72516378506031,-1.0594789201144297,233.5429992999998
2015-06-15 00:00:00+00:00,1.1729932935615233,93.4293246901949,92.2078795295689,0.005339199238717,0.0051430990768877,105.26274093112232,28.253587817356955,4.414001399999961,0.0189099633061103,-6.57067530980509,59.87142898267976,-0.4340893362369229,236.82299799999964
2015-06-16 00:00:00+00:00,1.575162281330584,97.0883473281255,93.60714727364832,0.0210001413175079,0.0132821560408462,241.6563850069209,43.407953255797224,15.620010400000012,0.0659726329465233,-2.9116526718744993,73.68916598008211,1.1833883541085868,250.89500430000044
2015-06-17 00:00:00+00:00,1.5631517212594173,77.86907015946075,89.46224739259371,0.0216955647980373,0.0125176770154144,254.26454528007585,44.29286752940564,10.37699889999999,0.041371799965488,-22.130929840539256,70.68823077671362,2.3086436128794503,249.28399659999923
2015-06-18 00:00:00+00:00,1.0948245809208308,77.0591734675391,84.00553031837511,0.0221086136460776,0.0117957563536722,187.77695471886625,39.35765092392626,7.981002800000056,0.0319972216366357,-22.940826532460896,70.15918523191534,3.1418482376956263,249.00700379999944
2015-06-19 00:00:00+00:00,0.8292213877188165,64.19112725462675,73.03979029387553,0.0246243618525874,0.009098603662361,139.1133443509517,35.518116194725415,7.190002400000026,0.0288705260545743,-35.80887274537325,62.1945490415968,3.407762342748782,244.6060027999993
2015-06-20 00:00:00+00:00,0.7415400465743505,65.9630132495525,69.07110465723945,0.0247343243604457,0.0079493050767093,97.55960719021058,33.009516153417536,5.201004000000012,0.0212693903632408,-34.03698675044749,62.82043265969579,3.6256068097534353,245.2120056000003
2015-06-21 00:00:00+00:00,0.4108327700550839,62.047981647834945,64.06737405067139,0.025229308032907,0.0065092076477436,83.47552396778539,31.471360329377763,3.341995200000042,0.0136352309947982,-37.952018352165055,60.56118078457304,3.6538137897741194,243.9440001999992
2015-06-22 00:00:00+00:00,0.7785808006394763,65.90031566143313,64.63710351960685,0.0251585246874733,0.0062866328899334,91.33499688286966,33.43744134479564,4.13800040000001,0.0169611733460845,-34.099684338566874,63.91814576618695,3.877260549735894,246.99000549999985
2015-06-23 00:00:00+00:00,0.6681874553524693,56.46433935901319,61.47087888942708,0.009692200783167,-0.0037601180494357,71.86165649642696,31.440888160303437,4.171005300000047,0.0168916532668226,-43.53566064098682,59.124743823526515,3.793234362814388,244.29600519999985
2015-06-24 00:00:00+00:00,0.749423598209506,41.82867523830416,54.73111008625015,0.0106624316167767,-0.0050538475018942,41.62828273668073,29.689661144883942,3.826004000000012,0.0156622429651925,-58.17132476169586,53.10535517774436,3.382555441860916,240.5149994000003
2015-06-25 00:00:00+00:00,0.716331223728651,49.158897973197085,49.150637523504805,0.0119875768014216,-0.0035385005506095,39.122668711466666,28.369998095699913,2.966995200000042,0.0123437069960668,-50.841102026802915,56.01827269416093,3.2044499711211643,242.79899599999953
2015-06-26 00:00:00+00:00,0.6262159297052595,52.03484625926913,47.67413982359012,0.0103771921932523,-0.0005458560897904,40.56584986859064,28.049002282490708,2.1959990999999945,0.0090517842438625,-47.96515374073087,57.01904734075408,3.0918093513550104,243.5939940999997
2015-06-27 00:00:00+00:00,0.8660634385982999,76.40552321644816,59.19975581630479,0.0157119697062337,0.0034376551042503,83.46660456117881,35.84029541508864,8.222000099999946,0.0337591213063344,-23.594476783551837,64.99840621094346,3.558319070326206,250.99000549999985
2015-06-28 00:00:00+00:00,0.6690946724078403,66.53153813151202,64.99063586907643,0.0159907878084087,0.0030499788081541,85.67389757540712,33.83206821619148,3.7379913999999985,0.0148950663393392,-33.46846186848798,61.697787823373254,3.725398236240096,249.01100159999987
2015-06-29 00:00:00+00:00,1.4931205533004517,99.4821683189343,80.80640988896482,0.0193510370248289,0.0058861813313634,131.61320333733585,38.21857978171301,8.592010500000015,0.0345447740311972,-0.5178316810656867,68.66970854569341,4.456250099719767,257.06399539999984
2015-06-30 00:00:00+00:00,1.7801199498412783,82.5648549495071,82.85952046665113,0.0187199989080317,0.010783169930717,202.51467402306983,46.14666608897841,11.92100529999999,0.0463787360671171,-17.4351450504929,72.66705615427989,5.457341663417878,263.0719910000007
2015-07-01 00:00:00+00:00,1.031939458257116,66.38061751940522,82.80921359594886,0.0190619797385346,0.0105771512235418,160.9791013374991,40.81151378381548,9.397995000000035,0.0356870073750236,-33.61938248059477,65.95343992676445,5.824416099210765,258.62100219999957
2015-07-02 00:00:00+00:00,0.8093947618315617,54.71237619749888,67.8859495554704,0.0209712719535701,0.0074479523819042,120.29330709012964,37.116215600918686,7.515014699999995,0.0290657764854591,-45.28762380250112,61.53907953740544,5.789646346066007,255.41200260000005
2015-07-03 00:00:00+00:00,0.7219058488919183,58.07211707800638,59.72170359830349,0.0209602814467446,0.0074970042004796,93.19263778092534,35.47214874497483,3.57199090000006,0.0139826387232122,-41.92788292199362,62.32109205684743,5.770135285384924,256.33599850000064
2015-07-04 00:00:00+00:00,0.5959032656379951,74.6163247064926,62.466939327332625,0.019129354247195,0.0056952970056686,116.98362972055516,37.67063946473158,7.257003800000007,0.0282934055245298,-25.38367529350739,65.98838923119413,6.05205430410615,260.8859862999998
2015-07-05 00:00:00+00:00,1.5187796691340711,92.40497610988712,75.0311392981287,0.022321069280515,0.0128599153961222,189.62564632391857,45.37642343969219,15.805023199999994,0.0606009226908484,-7.595023890112891,72.87808812635839,7.083609118157199,271.91299439999966
2015-07-06 00:00:00+00:00,1.6580852988301462,77.3538057525425,81.4583688563074,0.0219733342919963,0.0067252651508443,178.23321358916712,43.7599015901689,9.821991000000024,0.0362290708441307,-22.646194247457505,68.9457443694615,7.581099889072931,269.0299988000006
2015-07-07 00:00:00+00:00,1.2076507499074218,69.7358152516622,79.83153237136393,0.021418484484971,0.0018874306414923,121.53619367804907,40.76232709842086,6.5090026999999395,0.024110720334986,-30.264184748337794,65.23398588472752,7.6592811302282655,266.2070007000002
2015-07-08 00:00:00+00:00,1.5180509810899891,82.08976737334503,76.39312945918324,0.0202769502035321,0.0067612071089537,119.5257301297396,38.8314573045324,8.585021999999924,0.0322767035900706,-17.910232626654977,68.22178827178283,7.998445804863053,270.78500370000074
2015-07-09 00:00:00+00:00,1.590724666462284,77.1557625076246,76.3271150442106,0.0193634620153789,0.0077123702756344,107.4190043153628,36.689356328122074,5.2489929999999845,0.0193813507567622,-22.8442374923754,66.13988963298226,8.048817055874764,269.22799680000026
2015-07-10 00:00:00+00:00,2.9728133956272687,81.1613803310677,80.13563673734576,0.0269422945208601,0.0155082258811119,175.10670878528418,47.8980957475691,25.78900139999996,0.0958143263932271,-18.83861966893229,74.55400734075246,9.246267954463748,284.8940125000008
2015-07-11 00:00:00+00:00,1.1428395339747193,89.44427252704193,82.58713845524476,0.0274191132368858,0.0170948221781727,197.32654354168875,45.20463388995077,14.976013200000011,0.052569548379701,-10.555727472958068,77.68743269628229,10.734875649318724,293.11499019999974
2015-07-12 00:00:00+00:00,1.3459498500110292,94.64086564587129,88.41550616799363,0.0308730497455373,0.0197085041127878,225.93412781493757,49.66993704536014,21.889007599999957,0.0746708279654972,-5.359134354128713,82.65446073949067,13.194944056976396,310.86700439999913
2015-07-13 00:00:00+00:00,1.1888441444115092,63.310246330899304,82.4651281679375,0.0425841296568824,0.0125777524525743,143.80852574586726,40.049662822400336,29.93701169999991,0.0963140657166817,-36.689753669100696,65.90930051769988,13.47122471075977,292.0539855999996
2015-07-14 00:00:00+00:00,0.5552235607668017,55.77194593659299,71.24101930445453,0.0430983982704512,0.0118316077055005,109.24023492378066,37.56112825283759,9.509002699999996,0.0325612867361621,-44.22805406340701,62.57822280227393,13.16801213112268,287.4639893000003
2015-07-15 00:00:00+00:00,0.5449267376515808,53.086766189961686,57.38965281915133,0.0434897479408477,0.008562357459799,89.91673921084308,35.58747005033,7.880981399999996,0.0273602424391075,-46.913233810038314,61.388059448013955,12.64996390227742,285.82900999999947
2015-07-16 00:00:00+00:00,0.9306734293607702,40.37507814464691,49.74459675706719,0.0453663530527944,0.0055153253770651,50.05260658349361,31.93206587236156,15.94302369999997,0.0557366545288659,-59.624921855353094,55.961925108884486,11.48248897879722,278.0889893000003
2015-07-17 00:00:00+00:00,0.5289587357029355,41.98422010576082,45.1486881467898,0.0390936804423347,-0.0020868810734163,23.075037596743304,30.2057850418107,8.236999499999968,0.0296197985526056,-58.01577989423918,56.69842667167243,10.54727050850596,279.47198489999937
2015-07-18 00:00:00+00:00,0.4914885530305418,29.0880457259138,37.14911465877384,0.0367967385281955,-0.0085457457521326,16.437308741046216,30.00170640515753,8.451995899999986,0.030257995319622,-70.9119542740862,53.51292654857322,9.329715777553986,274.9010010000002
2015-07-19 00:00:00+00:00,0.3154466834552442,18.4530926357577,29.84178615581077,0.0214271649087078,-0.017866452868583,-7.18347861063528,29.336479038591932,3.157012899999984,0.0114897819590149,-81.5469073642423,52.616574851363566,8.16680392991293,273.6140137000002
2015-07-20 00:00:00+00:00,0.5003669897113916,29.185317456100723,25.57548527259074,0.0154009429228516,-0.0064188772565122,6.774156044739428,30.453894792281822,6.020995999999968,0.0220146916672614,-70.81468254389928,55.93160067559006,7.590756330423062,278.9809874999992
2015-07-21 00:00:00+00:00,0.5215833251244228,22.890368546479472,23.50959287944596,0.0150419097371647,-0.0057856759061403,3.447721629554774,30.457143573851965,5.1279908000000205,0.0183876729636844,-77.10963145352054,53.56445864685087,6.801811752698256,275.8330077999999
2015-07-22 00:00:00+00:00,0.4564022609176241,21.425516615430084,24.500400872670085,0.015589619757187,-0.0042537945649927,-9.541175598433568,29.670805520502284,3.284973100000002,0.011916885645103,-78.57448338456992,54.47987436658616,6.216980849321885,277.22198489999937
2015-07-23 00:00:00+00:00,0.4473332120754905,15.895349032699457,20.070411398202992,0.0119905714739376,-0.0009897905755285,-17.1508783244119,29.45046516842713,2.3949890000000096,0.0086355388155345,-84.10465096730053,53.52033119839729,5.594360662923634,276.0490112000007
2015-07-24 00:00:00+00:00,0.8495589285044072,38.33442124119005,25.21842896310653,0.0210448633237448,0.0046283388682859,35.73049560760172,35.02429366837304,13.99899290000002,0.0507200690258208,-61.66557875880995,61.19417320478376,6.0183325013532,288.27801510000063
2015-07-25 00:00:00+00:00,0.4970500317077187,39.32371492826534,31.184495067384944,0.0190689760828947,0.007172504606162,63.40681992695976,34.87882873367232,4.730987499999969,0.0164176908821831,-60.676285071734654,61.429132095090274,6.315341762785465,288.6969910000007
2015-07-26 00:00:00+00:00,0.4264073682472683,53.06003338846015,43.572723185971846,0.0184232662777996,0.0098152105346004,77.02514427268235,35.26284057500615,5.346008299999937,0.0185213692821092,-46.939966611539845,63.683672501031346,6.794283530998371,292.68600460000016
2015-07-27 00:00:00+00:00,0.8335320641904218,83.87161044635394,58.75178625435981,0.0180078162377947,0.0074708722529274,82.8270468110343,36.16258946202112,10.323974600000042,0.0352788737382254,-16.128389553646063,64.21337971162725,7.166920353034129,293.6239929000003
2015-07-28 00:00:00+00:00,0.7238331738045269,86.99239661905717,74.64134681795709,0.016270138805653,0.0094735396003,89.09151308122185,35.146708127493824,3.225982599999952,0.0109864444675508,-13.007603380942824,64.68823482358273,7.441255679095946,294.42700200000036
2015-07-29 00:00:00+00:00,0.7251218907160659,68.19402869788809,79.68601192109973,0.0190337910800423,0.0064072378576192,48.94263378142482,33.345788275339636,5.759002600000031,0.0195562489911337,-31.80597130211191,59.56143456622505,7.185532124539293,289.58999629999926
2015-07-30 00:00:00+00:00,0.7295144570497349,60.93425524379892,72.04022685358139,0.0192577007264103,0.0060901854072997,20.5389599760572,32.24643692550623,3.5580139000000486,0.0123070806576986,-39.06574475620108,57.66083921617466,6.754277351886174,287.72198489999937
2015-07-31 00:00:00+00:00,0.9199721922064164,48.046395559780834,59.05822650048928,0.0101201889785111,-0.0017636804016477,-2.7520915233361016,30.249682725412782,6.615020800000025,0.0229930915581012,-51.953604440219166,54.57654599104955,6.094368748219097,284.6499939000005
2015-08-01 00:00:00+00:00,0.8172336809027249,35.976476104577245,48.319042302719,0.010512535143177,-0.0035014956639545,-31.06205708184857,28.303761156141533,6.820007299999986,0.0239562436853279,-64.02352389542276,51.624970232258875,5.264671310608492,281.6010131999992
2015-08-02 00:00:00+00:00,1.004488235456175,38.905553431776426,40.976141698711494,0.0081507783786097,-0.0049614974266632,-30.79718988900796,26.805362997645283,5.503021200000035,0.0196221812162883,-61.094446568223574,52.543271848725176,4.6354363630719035,282.6140137000002
2015-08-03 00:00:00+00:00,1.581688866841187,29.265100990917983,34.715710175757216,0.007331714413853,-0.0061204400524685,-12.32209983947032,27.822376144195477,5.238006600000006,0.0185215540112455,-70.73489900908201,51.11256460658843,3.97897474476747,281.22698970000056
2015-08-04 00:00:00+00:00,1.5904726324627825,46.325767426552446,38.16547394974895,0.0103112235483598,-0.0044837896372219,12.038213390371736,26.806812809364317,4.489990200000079,0.015965828438469,-53.674232573447554,54.91650248501776,3.737678685471792,285.21798710000076
2015-08-05 00:00:00+00:00,1.498569823752816,29.431589420403338,35.00748594595792,0.0095225370609716,-0.0038077571218,-2.934816253167302,25.685363931307577,4.0130004999999755,0.0140882674303495,-70.56841057959666,51.32176761113142,3.2399148910324698,281.88198849999935
2015-08-06 00:00:00+00:00,1.48161282175809,14.755770973067705,30.17104260667449,0.009964877443024,-0.004561214323843,-48.55911986160424,24.71346219751581,3.5029907999999637,0.0124260949631651,-85.2442290269323,47.97152074757002,2.549360763867355,278.5769958000001
2015-08-07 00:00:00+00:00,3.1313520203967378,15.036415259826242,19.741258551099097,0.0099674679697473,-0.0025190263265374,-61.7202218351248,23.607826133024172,4.026001000000008,0.0144435193925454,-84.96358474017376,49.06365453745331,2.059685697127009,279.5849914999999
2015-08-08 00:00:00+00:00,2.74334977803618,0.7743844064215111,10.188856879771812,0.0263823106806292,-0.0104865776709235,-200.2096534376475,19.19360118541436,19.218017499999917,0.0686990769985344,-99.22561559357848,34.628377873730514,0.1697629400269988,260.99700929999926
2015-08-09 00:00:00+00:00,1.0739968759770786,12.37071982284931,9.39383982969902,0.0278101653776654,-0.0087639982299952,-205.7885951711974,17.963578161155784,6.535003599999982,0.0250272050260169,-87.62928017715069,38.88498693658101,-0.9869317949091964,265.0830077999999
2015-08-10 00:00:00+00:00,0.9597870606312412,11.061093206885602,8.0687324787188,0.0278873367323896,-0.0083932367110136,-172.91735933211035,17.188965563040796,4.43600459999999,0.0167095000469733,-88.9389067931144,38.480165902026286,-1.9308278340197944,264.4700011999994
2015-08-11 00:00:00+00:00,1.0980626034826957,29.112340992977344,17.51471800757075,0.0291345469367819,-0.007224974374094,-123.7226529868939,19.499825872108055,6.291992200000038,0.0238024678260515,-70.88765900702266,44.48671017750971,-2.1764133514538457,270.3859862999998
2015-08-12 00:00:00+00:00,1.1110461354423058,19.92048019389013,20.031304797917684,0.0292386156055141,-0.0076727259766673,-117.45846253520456,18.745812454865455,5.204010100000005,0.0192315178078747,-80.07951980610987,41.52705960224174,-2.6639056064068996,266.3760070999997
2015-08-13 00:00:00+00:00,1.1431851901646206,12.67767356571099,20.57016491752615,0.0291904089514886,-0.0072291164089257,-122.30725650457276,18.03448090144565,3.3909912000000304,0.0127393222817514,-87.32232643428901,39.890622607244694,-3.1986444146304507,264.07998659999976
2015-08-14 00:00:00+00:00,1.2409110493710376,20.64405157344341,17.747401777681503,0.029355662563195,-0.0068804850251355,-102.67003813599834,16.86691716169754,5.988006599999949,0.0226705089149016,-79.3559484265566,41.6171904925187,-3.4535117189124094,265.6799926999993
2015-08-15 00:00:00+00:00,0.8521876188958543,4.2896479001558845,12.537124346436755,0.014844729114588,0.0003970788350667,-100.05745888997744,15.874197818979727,5.371002199999964,0.0202275546847563,-95.7103520998441,38.540613755112226,-3.943216562792429,261.55099490000066
2015-08-16 00:00:00+00:00,1.3124743631940858,5.112655462727787,10.015451645442354,0.0137101599600381,-0.00350201206907,-111.89614794486812,14.92337026499417,5.399017300000025,0.0206174812906877,-94.8873445372722,36.4039829343662,-4.52477822950425,258.50698849999935
2015-08-17 00:00:00+00:00,0.9429326485234534,3.2608904749259864,4.221064612603207,0.0137142454412712,-0.0034650834171556,-106.031492160903,14.34279671817354,3.3880005000000324,0.0131068924463135,-96.739109525074,36.028773472982046,-4.971210291691477,257.9760131999992
2015-08-18 00:00:00+00:00,0.7707183575012948,0.0,2.7911819792179173,0.0662141879664225,-0.0326304406714553,-270.8929002565857,9.07690476467381,46.91401669999999,0.1818894474680187,-100.0,18.193148331674053,-9.00539972512371,211.07899480000015
2015-08-19 00:00:00+00:00,0.9840083456466908,22.03257014187345,8.431153538933138,0.0776945519114075,-0.0199503988221797,-224.74175029342393,7.428474151273651,14.642990099999963,0.064886448691194,-77.96742985812655,30.51879532967176,-10.81861963991966,226.68400570000085
2015-08-20 00:00:00+00:00,0.5272141337940043,35.01653380234777,19.016367981407072,0.080789456130427,-0.0132576985097017,-173.20882368849686,6.88243857674836,10.46600339999992,0.0461262645632411,-64.98346619765223,36.262042416446995,-11.424639545358986,235.35000609999952
2015-08-21 00:00:00+00:00,0.395203468373243,31.21323616569663,29.420780036639275,0.080358489684554,-0.0158113073430727,-142.92764606790934,6.650390269918763,4.7080078000000185,0.0200038575174379,-68.78676383430337,35.254930097969705,-11.991092767622147,232.5690001999992
2015-08-22 00:00:00+00:00,0.4150804170681541,32.40427149377199,32.87801382060546,0.0803957982393717,-0.0149295960725146,-135.752984691524,6.076197048179697,12.253005900000003,0.0526644048580023,-67.59572850622801,34.447647886997174,-12.472067945547735,230.3899994000003
2015-08-23 00:00:00+00:00,0.3529695860455818,28.677398403068363,30.764968687512315,0.0804129772616868,-0.0146441468092437,-116.33952900336467,5.764522609731248,7.125000000000057,0.0309276998490004,-71.32260159693165,33.60303342835152,-12.883941760212563,228.16900630000055
2015-08-24 00:00:00+00:00,1.084824321759606,0.0863388519056087,20.389336249581987,0.0834391242140664,-0.0254164564748957,-138.5791764881051,5.068025937472349,17.696014400000024,0.0775759909114295,-99.9136611480944,27.768302089627923,-14.469702004064343,210.49499509999987
2015-08-25 00:00:00+00:00,1.0795648369211213,30.998778304271703,19.920838519748557,0.0509517147503325,0.0080960632275301,-120.6180644756816,4.23610073279044,26.75399779999998,0.1273587536704283,-69.00122169572829,35.36821189873412,-14.6606230976341,221.6089935
2015-08-26 00:00:00+00:00,0.5810754619549455,38.680969657431845,23.255362271203055,0.0426852554697715,0.0002563281806447,-76.71711206415469,6.944885487103448,10.97900390000001,0.049438046894972,-61.319030342568155,38.035418978086966,-14.306334786355336,225.83099369999945
2015-08-27 00:00:00+00:00,0.4369251650212138,37.116887024176194,35.598878328626576,0.0392672726129157,-0.005876821328538,-69.22817932679965,6.723672089150664,4.958999699999936,0.0219376227913884,-62.88311297582381,37.61492451855656,-13.950440989355087,224.76899719999892
2015-08-28 00:00:00+00:00,0.6752146497034519,47.435170069449306,41.07767558368578,0.0412773571781061,2.3188242420646432e-05,-51.53910361373294,10.258259898248426,14.292999199999995,0.0636089690102141,-52.5648299305507,41.929204678041934,-12.983977948521783,231.39599610000005
2015-08-29 00:00:00+00:00,0.4027454177869281,48.05400882955463,44.202021974393375,0.0411966552189552,0.0003639851706328,-43.698173828048006,9.864254155406751,5.891998300000012,0.0254460110032177,-51.94599117044536,41.18131715550464,-12.207723465264678,229.7799988000006
