Date,Close/Last,Open,High,Low,SP500_Daily_Return,SP500_Return_Lag1,SP500_Return_Lag3,SP500_Daily_Return_Pct,SP500_Cumulative_Return,SP500_Rolling_Vol_5d,SP500_Rolling_Vol_20d,SP500_Return_5d,SP500_Return_20d,SP500_MA_5d,SP500_MA_20d
2016-05-16,2066.66,2046.53,2071.88,2046.53,0.009796688181920254,-0.008478230326872227,-0.0095615503816463,0.9796688181920254,-0.02566592805619705,0.16107634463766318,0.09950047241413137,0.0038713939446928247,-0.01321657419521205,2065.246,2074.531
2016-05-17,2047.21,2065.04,2065.69,2040.82,-0.009411320681679491,0.009796688181920254,-0.00016953585925616466,-0.9411320681679491,-0.034835698458346775,0.13384144916494348,0.1031072983915923,-0.017837352894611747,-0.025509329779131784,2057.8100000000004,2071.8514999999998
2016-05-18,2047.63,2044.38,2060.61,2034.49,0.00020515726281145064,-0.009411320681679491,-0.008478230326872227,0.020515726281145064,-0.034637687992079114,0.12386070134968491,0.10298063542422925,-0.008152252889375378,-0.02605117960426173,2054.4440000000004,2069.113
2016-05-19,2040.04,2044.21,2044.21,2025.91,-0.0037067243593813526,0.00020515726281145064,0.009796688181920254,-0.37067243593813526,-0.03821601998962754,0.12381204837133486,0.10236800971304252,-0.011661200226732227,-0.024595023619637835,2049.63,2066.541
2016-05-20,2052.32,2041.88,2058.35,2041.88,0.006019489813925416,-0.0037067243593813526,-0.009411320681679491,0.6019489813925416,-0.03242657111875846,0.1211253011372009,0.10549927674895107,0.0027899795271206784,-0.01877049885732307,2050.772,2064.578
2016-05-23,2048.04,2052.23,2055.58,2047.26,-0.002085444764948985,0.006019489813925416,0.00020515726281145064,-0.2085444764948985,-0.034444392060722584,0.08938287735118547,0.10553419009687894,-0.009009706482924096,-0.019039271191068075,2047.048,2062.5905
2016-05-24,2076.06,2052.65,2079.67,2052.65,0.013681373410675546,-0.002085444764948985,-0.0037067243593813526,1.3681373410675546,-0.021234265239733485,0.11272718483564031,0.11736873977846683,0.014092350076445381,-0.007477171678538896,2052.818,2061.8085
2016-05-25,2090.54,2078.93,2094.73,2078.93,0.006974750248066153,0.013681373410675546,0.006019489813925416,0.6974750248066153,-0.014407618688415669,0.11306801761600549,0.12006284139627206,0.020955934421746036,-0.002200319786172855,2061.4,2061.578
2016-05-26,2090.1,2091.44,2094.3,2087.08,-0.0002104719354808493,0.006974750248066153,-0.002085444764948985,-0.02104719354808493,-0.014615058224505484,0.09963730446803026,0.11511490379698125,0.024538734534616857,0.006884059716448121,2071.412,2062.2925
2016-05-27,2099.06,2090.06,2099.06,2090.06,0.004286876226017977,-0.0002104719354808493,0.013681373410675546,0.4286876226017977,-0.010390834944131955,0.09914253880000162,0.11404355870693689,0.02277422624152159,0.016346293516680266,2080.7599999999998,2063.9805
2016-05-31,2096.96,2100.13,2103.48,2088.66,-0.0010004478195001498,0.004286876226017977,0.006974750248066153,-0.10004478195001498,-0.011380887275469487,0.09478533456860576,0.11114853669133366,0.023886252221636317,0.00746121656745613,2090.544,2064.757
2016-06-01,2099.33,2093.94,2100.97,2085.1,0.001130207538531991,-0.0010004478195001498,-0.0002104719354808493,0.1130207538531991,-0.010263542501531386,0.05285546268807424,0.10585783029011436,0.011208731924896131,0.017427800152178152,2095.198,2066.5550000000003
2016-06-02,2105.26,2097.71,2105.26,2088.59,0.002824710741046177,0.001130207538531991,0.004286876226017977,0.2824710741046177,-0.007467823299230458,0.03440799300938781,0.10289583332787343,0.007041242932448233,0.026395335231483408,2098.1420000000003,2069.2619999999997
2016-06-03,2099.13,2104.07,2104.07,2085.36,-0.0029117543676315805,0.002824710741046177,-0.0010004478195001498,-0.29117543676315805,-0.010357833199753808,0.045846696623343286,0.10386692971752233,0.004320367446533746,0.023651268146862137,2099.9480000000003,2071.6870000000004
2016-06-06,2109.41,2100.83,2113.36,2100.83,0.004897266962979874,-0.0029117543676315805,0.001130207538531991,0.4897266962979874,-0.005511291311111166,0.0488241815265687,0.10448170829002092,0.004930778538964953,0.025409063068143167,2102.018,2074.3005000000003
