rnn,xgb,lgbm,optimized_ensemble,simple_ensemble
2.405865,1.7488499,1.9488669409126258,1.948866940912626,2.0345271750877374
0.29531884,0.5352111,-0.8591515620403726,-0.8591515620403725,-0.009540544610991705
0.8564274,1.1985892,0.28537694027549243,0.2853769402754926,0.7801311526382175
2.7441623,1.950621,2.5795788016392565,2.579578801639257,2.4247873374645503
2.96668,0.8913665,1.0838598740587073,1.0838598740587075,1.6473021352453179
-7.9424915,-4.937769,-3.4546224986934093,-3.45462249869341,-5.4449609887409025
-3.5850394,-3.388845,-2.672863077328369,-2.6728630773283695,-3.2155825532826334
-0.7904187,-0.94159377,0.2637575793151151,0.263757579315115,-0.4894183103281892
-0.34886104,-0.032580856,-0.1089749251442963,-0.1089749251442963,-0.16347227211256207
-0.3906443,-0.503514,-0.6773419895034145,-0.6773419895034146,-0.5238334310803516
0.05063072,0.20389941,0.7229688163850312,0.7229688163850312,0.32583298273396505
0.4307946,0.60595006,0.48667065809525406,0.48667065809525417,0.5078050842230762
1.06495,1.4535944,0.9762786337131548,0.976278633713155,1.1649410230714177
1.4872832,1.6463252,1.1274691828469752,1.1274691828469754,1.4203591746880055
1.04154,1.184871,0.5301531930856244,0.5301531930856245,0.9188546862897718
0.56541544,0.65507627,-0.0707235970262022,-0.07072359702620211,0.38325601689804495
1.5257262,1.1882199,1.3596847542420392,1.3596847542420394,1.3578769527639072
2.6623185,2.0290728,2.3558810405484643,2.3558810405484647,2.349090677253134
1.3432578,1.4208344,0.6617149011443968,0.661714901144397,1.1419357026997843
2.2608879,2.601142,3.39864147893858,3.3986414789385804,2.753557169411818
2.300722,1.6026949,1.0460440021730983,1.0460440021730986,1.6498202119263519
-0.6524435,-0.96024644,-2.6382909368000145,-2.6382909368000145,-1.416993636241281
0.19868535,0.27179873,-0.005500029026393103,-0.005500029026393066,0.1549946829680191
0.77938604,0.6290803,1.2759447451013874,1.2759447451013874,0.8948036947375719
0.98165214,0.96583956,0.5549715304762547,0.5549715304762548,0.8341543920964143
2.5356152,2.1465442,3.1650866834611984,3.165086683461199,2.6157487024297743
4.4092526,2.6670377,2.1612691941212923,2.1612691941212927,3.0791864415788424
3.4704216,2.729367,3.0389745806766224,3.038974580676623,3.0795877170268917
0.7451409,0.9281994,-0.39045997082635137,-0.39045997082635125,0.42762678325360226
0.6390071,1.2001594,0.7909310036895792,0.7909310036895795,0.8766991752385471
0.87695247,1.8109308,0.37817512696897604,0.3781751269689763,1.022019501348057
-1.7130991,-3.679445,-3.651948141866122,-3.6519481418661224,-3.0148308038092964
-5.8073106,-6.7393994,-6.058508623069488,-6.058508623069489,-6.201739545804251
-1.7830595,-1.1081026,1.030272805663656,1.0302728056636559,-0.6202963709921602
-6.65465,-3.4242148,-4.664751559514344,-4.664751559514345,-4.914538870261292
0.7761583,1.1008008,2.6737464552034673,2.6737464552034673,1.516901846889315
3.0819037,2.8999262,4.061186072425457,4.061186072425457,3.3476719052249897
2.790188,2.5902092,1.7929195109687688,1.7929195109687692,2.3911056102541566
1.941999,1.885887,1.2861091951215058,1.286109195121506,1.7046650999017487
1.4322642,1.0472795,0.49390967922711954,0.4939096792271197,0.9911511217134018
-2.4776113,-2.2015004,-3.348111890058122,-3.3481118900581226,-2.675741123590338
-7.5777073,-7.993926,-8.486585177197647,-8.486585177197648,-8.019406172041956
-11.044527,-10.757827,-11.13973767973226,-11.139737679732262,-10.980696861668568
-2.985108,-0.7246988,0.6751859936252051,0.675185993625205,-1.0115402290180386
0.03949824,-0.09606137,-0.23758684194908844,-0.23758684194908844,-0.09804999115343327
3.804021,3.595845,4.880766912354312,4.8807669123543125,4.093544338826763
-0.047991693,-2.7023473,-3.5936559423839523,-3.5936559423839527,-2.114664991201145
-0.33756298,-1.2706171,-2.2348560274981453,-2.2348560274981453,-1.2810120245265628
-6.6213245,-9.905149,-8.525721984865996,-8.525721984865998,-8.350731994629811
-0.8308794,-0.18670915,0.9105715735905123,0.9105715735905123,-0.0356723075392262
0.1775612,-0.16119343,-0.3937692166033607,-0.3937692166033607,-0.12580048444083072
3.876887,4.864497,5.954853105990005,5.954853105990006,4.89874587073853
2.6466136,2.1914713,2.041008287231553,2.0410082872315534,2.2930311539307
1.5749623,1.097498,0.47839551467942254,0.4783955146794227,1.0502852774303724
1.4131597,1.1969652,-0.7490691327727174,-0.7490691327727172,0.6203519773590455
2.694772,2.860033,3.3068779171244653,3.3068779171244658,2.953894239688461
1.5558867,1.0384971,0.4124714153469363,0.4124714153469365,1.0022850439767295
1.8889276,1.7407213,1.9350515294714152,1.9350515294714155,1.8549001511151058
1.863088,1.525943,1.9976714190183746,1.9976714190183749,1.7955674507995003
0.46706253,0.5497008,-0.011412223323074096,-0.01141222332307402,0.3351170353942821
-0.18067952,0.056934487,-0.5416742366514622,-0.5416742366514622,-0.22180642028523878
1.0205623,1.2864571,2.447438253525246,2.447438253525246,1.5848191624096197
0.10860289,0.77610236,0.3050163143946433,0.3050163143946434,0.3965738532964953
-0.2692709,0.15938528,-0.44733790396692974,-0.44733790396692974,-0.18574117401918644
-0.08715975,0.26225108,0.33371508280913864,0.3337150828091387,0.16960213634862117
-0.26050872,0.010520579,-0.17172454590750225,-0.17172454590750225,-0.14057089486106397
0.032889903,0.78989863,0.9448888312099812,0.9448888312099814,0.5892257892528653
0.015217319,0.87896687,0.7215605401069543,0.7215605401069544,0.5385815707534757
-1.1413141,-1.520809,-1.81407901467259,-1.8140790146725903,-1.4920674059833925
-1.0486604,-1.3633544,-1.1137831837051675,-1.1137831837051677,-1.1752660483159476
-0.5881238,-0.90724224,-0.4476193378498521,-0.4476193378498522,-0.6476618114488114
-0.2204056,-0.41501608,-0.24364440298671336,-0.24364440298671342,-0.2930220321039187
0.6184438,0.07755562,0.4183980505195294,0.4183980505195294,0.3714658114819736
1.3627428,0.5394821,0.9789855190993502,0.9789855190993503,0.9604034724792226
0.9975742,0.501788,0.9237218078588325,0.9237218078588326,0.8076946793865787
0.84359163,0.16020957,0.7981992650679307,0.7981992650679307,0.6006668305612788
0.08152363,-0.2638276,0.1734503792303234,0.17345037923032336,-0.0029511952871273117
0.6629866,0.28789195,0.6046956833450828,0.6046956833450828,0.5185247280944995
-1.1235993,-1.7204708,-1.5461145481607241,-1.5461145481607244,-1.4633948352979596
1.5840083,1.450422,2.4456231438209186,2.4456231438209186,1.8266845492220447
1.551117,1.4277637,1.440300251609947,1.4403002516099472,1.4730602984848504
1.4158465,0.8713678,1.0558254298057501,1.0558254298057503,1.1143465696601849
3.7526193,1.9611778,2.379007026467377,2.3790070264673773,2.6976013729683737
2.6523602,1.2481059,1.3691472981545558,1.369147298154556,1.7565377544751841
1.6373273,0.9830231,1.2619619456984654,1.2619619456984656,1.294104102189609
1.9941658,2.0821831,2.308233392840767,2.3082333928407675,2.1281940581421535
3.508868,3.1521206,3.5263784783458307,3.526378478345831,3.395789095341351
1.9108196,2.7688973,2.9187886184996636,2.918788618499664,2.532835227467824
2.7449415,3.0367203,3.0653830018419965,3.065383001841997,2.9490149963822283
3.5614882,2.7936602,2.8411089019247124,2.841108901924713,3.065419072451467
3.0928257,2.5056882,1.502329013597747,1.5023290135977474,2.3669475389360652
1.981435,1.5019587,1.431061859984989,1.4310618599849891,1.6381518430378021
3.6506984,2.7666137,2.339743811029565,2.3397438110295656,2.919018652087573
5.8064685,7.9948263,7.057989090166481,7.0579890901664815,6.953094472316235
3.510278,4.200834,3.4186927030701737,3.418692703070174,3.7099349084900255
2.7360866,2.995892,2.7656091519482953,2.7656091519482957,2.832529189463722
3.3480852,3.3155212,3.0085380120990273,3.0085380120990277,3.2240482185919284
-0.9363863,-1.938305,-3.6644434417350062,-3.6644434417350067,-2.1797115632250232
1.0502169,0.9324603,2.3451519466902613,2.3451519466902613,1.4426097226628265
0.81560314,0.09944092,-0.11858009390050207,-0.11858009390050206,0.265487991796553
-1.1038293,-1.1825271,-2.0338060846183987,-2.0338060846183987,-1.4400541779151987
-0.90773505,-0.7510836,-1.3794826609726945,-1.3794826609726945,-1.0127671275813117
2.9767568,2.0584,3.8401801340911734,3.840180134091174,2.958445620309444
2.2397368,1.845781,3.141483468825317,3.1414834688253173,2.4090004507086995
2.497959,2.8195398,4.329785199583793,4.329785199583793,3.215761294504412
2.517874,4.1305666,4.552366151020387,4.552366151020388,3.7336021706811118
0.60011107,-0.03258497,-2.013313127181634,-2.013313127181634,-0.4819290083718646
1.7719542,1.4713423,3.966617937990762,3.966617937990762,2.4033048537402473
3.0413475,3.9236753,5.068223034505884,5.068223034505885,4.011082025092456
3.2076776,2.9256382,3.9633459376721825,3.963345937672183,3.365553992570415
-2.6755881,-7.6031427,-7.603911788448978,-7.603911788448979,-5.960880726968345
-5.0139246,-5.901143,-6.732654180513958,-6.732654180513959,-5.88257395108115
-7.0634537,-6.580361,-7.09792657353206,-7.097926573532061,-6.913913553482041
-0.9329218,0.7677805,2.718806825670362,2.718806825670362,0.8512218271999759
1.9111804,1.8030939,3.7653944303373543,3.7653944303373548,2.493222945590153
0.6887785,0.54349554,-0.3048389448258245,-0.30483894482582446,0.3091450368850442
1.5808738,2.0917609,3.864710834145577,3.8647108341455776,2.5124484785795316
3.3584082,3.5319824,5.26248063657042,5.262480636570421,4.0509570108961945
3.0963554,2.5275073,3.4677775834004634,3.467777583400464,3.0305467755927165
2.5022042,2.35995,2.1479949642595826,2.147994964259583,2.336716323739197
1.6311105,0.8075944,1.5381595770151522,1.5381595770151524,1.3256215148379773
3.320615,2.7151475,4.534235546775115,4.534235546775115,3.5233327778801162
4.3022823,3.771459,5.760505758746821,5.760505758746822,4.611415890529539
0.80050963,0.06946515,-2.012222601757231,-2.012222601757231,-0.3807492699178665
1.068689,0.62464833,1.4431878627090968,1.4431878627090968,1.04550839466351
1.1173098,0.37204784,0.5514028027311814,0.5514028027311814,0.680253504205275
2.786219,2.8465798,3.418128907039953,3.4181289070399536,3.0169758595874554
2.116833,2.0453658,1.6885302031141058,1.688530203114106,1.9502430744999495
-5.779111,-7.4969854,-9.021044229371618,-9.02104422937162,-7.432380191121919
-1.8337674,-2.1329262,-0.31799052973889036,-0.31799052973889064,-1.4282280564980463
-7.8379383,-7.1190557,-7.282776532220647,-7.282776532220648,-7.4132568629741025
-5.984662,-5.0334997,-3.3620382751381683,-3.362038275138169,-4.79340001627327
-1.2123917,-0.40121567,0.23803245508487317,0.2380324550848731,-0.45852498384377927
1.9405439,2.349488,4.122298494685756,4.122298494685756,2.8041101348761277
0.16145939,0.030886324,-2.3857733632504314,-2.3857733632504314,-0.731142551547268
0.7309198,0.8694341,1.301583992350391,1.3015839923503911,0.9673126495243084
2.9338198,4.1889615,5.370934015267359,5.37093401526736,4.16457176399008
1.1599957,1.0354811,0.20925604272106432,0.20925604272106446,0.8015776043740218
0.68809855,0.36894318,0.24115196231345007,0.24115196231345012,0.4327312421909295
0.7435177,0.43042627,0.6197741145372416,0.6197741145372417,0.597906036988895
-0.77255446,-0.26032662,-2.233840002445624,-2.233840002445624,-1.0889070079817527
-0.76601285,-0.45147118,-0.8491572665098206,-0.8491572665098207,-0.6888804212849303
-1.5006131,-1.5094568,-2.3573744610220673,-2.3573744610220673,-1.7891481027096667
0.13505836,0.98750687,1.2864046534236404,1.2864046534236406,0.8029899742979518
0.5398441,0.2949394,0.11255272526326097,0.11255272526326102,0.31577873991192157
-0.56754273,-0.6589997,-1.2633395357607455,-1.2633395357607455,-0.8299606695333669
-1.1307122,-0.42504305,-1.5176389376487947,-1.5176389376487947,-1.0244646920153373
-1.2923847,-0.52803206,-0.9256178127841654,-0.9256178127841656,-0.9153448736375074
0.0152731985,0.049075935,0.954927698627277,0.954927698627277,0.33975894280776836
1.0279958,0.991481,1.1039235777683547,1.103923577768355,1.0411334894441067
1.1167228,1.058348,0.9156337783835273,0.9156337783835274,1.0302348470059348
0.9591665,0.8203181,-0.3379017180275255,-0.3379017180275254,0.48052763720117236
0.56484026,0.65482455,0.20764167643401768,0.20764167643401776,0.47576882950734345
-2.3378797,-2.113221,-2.5986972443376444,-2.598697244337645,-2.349932531254638
-0.27819204,-0.27179188,1.23985454877656,1.23985454877656,0.22995687670324014
-0.4330111,-0.43703058,-0.45020073485658113,-0.4502007348565812,-0.44008082095876516
-3.8257022,-3.4688318,-5.123252232252879,-5.12325223225288,-4.139261987268701
-3.08169,-1.5570158,-2.0025778270036745,-2.0025778270036745,-2.213761185813969
-0.6120466,0.6271907,1.2491741294832464,1.2491741294832464,0.4214394130697328
-0.39306968,-0.45643064,-1.0206074199342454,-1.0206074199342454,-0.6233692394781022
-1.4085804,-2.2003691,-4.266725118607709,-4.266725118607709,-2.625224926620864
-2.9994793,-6.19139,-6.751015182154892,-6.751015182154893,-5.313961504504918
-2.0521522,-2.1067286,-3.786560906538599,-3.7865609065385994,-2.6484805390468016
8.03934,9.632155,12.386865237367635,12.386865237367637,10.019453558329902
7.8760767,7.6551733,6.718980218293616,6.718980218293617,7.416743406097872
3.9187603,2.7665405,1.2424091845471272,1.2424091845471277,2.6425700038578315
28.566357,19.129463,13.372984605066156,13.372984605066158,20.356268153267497
10.990391,4.063805,4.645700911659252,4.645700911659253,6.566632105237328
8.238954,2.9760823,4.1412569349140975,4.1412569349140975,5.118764442375337
3.457449,0.17328417,-0.4080974044159286,-0.4080974044159286,1.0742118695790492
0.5918861,-2.4117723,-1.3946459089077012,-1.3946459089077017,-1.0715107054960893
-4.892974,-4.307326,-5.809851326401785,-5.809851326401786,-5.003383847692196
-5.136071,-4.4039536,-4.5987050246569385,-4.598705024656939,-4.712909927347398
-0.3643965,0.111867145,2.890336566712191,2.890336566712191,0.8792690613355009
1.7755796,1.207763,4.150396456191816,4.150396456191816,2.3779130345814354
-0.14292507,0.09185924,-0.32982551420383244,-0.32982551420383244,-0.1269637821934375
-0.19279455,-0.12873502,0.44153651122911697,0.44153651122911697,0.04000231466248275
1.0825721,0.97306293,2.4257794159299793,2.4257794159299793,1.4938047971211095
-2.2959468,-2.6881268,-2.3093941995402747,-2.309394199540275,-2.431155946152097
-1.671136,-1.4543092,-0.8115002296934709,-0.8115002296934711,-1.3123151985330777
-0.39703017,-0.3660265,0.47465095975517674,0.4746509597551767,-0.09613522536715056
1.2876947,1.0419852,2.361154462914957,2.361154462914957,1.5636114762959525
5.807274,6.4152427,7.564512704517991,7.564512704517992,6.595676572689265
1.5920134,-0.03483873,-0.45331734761425235,-0.45331734761425235,0.3679524450009784
3.5057404,3.3720531,4.7662349544957365,4.766234954495737,3.88134275552283
2.3158643,2.1504793,2.1759362789079106,2.175936278907911,2.214093386202539
0.12046638,-0.9457002,-1.9073929141942754,-1.9073929141942756,-0.9108755770982668
1.2680176,1.7423148,1.9015607394458385,1.9015607394458387,1.6372977746089807
5.3928146,4.670646,3.340183139553527,3.3401831395535275,4.467881481088155
5.033091,5.789304,5.253242983854287,5.253242983854288,5.358546102853772
6.026016,5.5477567,4.57962200414441,4.579622004144411,5.384464811521444
6.0517445,6.759299,6.6565646002281635,6.656564600228164,6.489202461957565
3.43761,0.23574966,1.5775577068136342,1.5775577068136342,1.7503057797685664
3.684086,4.1488924,5.11969431015675,5.119694310156751,4.317557519584313
2.8238122,1.9552228,1.086002168777254,1.0860021687772543,1.9550124200591334
0.009696543,-0.22799592,-2.1872584055119626,-2.1872584055119626,-0.8018525931654331
0.106761664,0.069430836,-1.3749342917097502,-1.3749342917097502,-0.3995805998210408
-0.8906625,-1.9865448,-2.598213591902244,-2.5982135919022444,-1.8251402903691887
-1.0624071,-1.8164053,-2.039299216776743,-2.0392992167767434,-1.6393705099521922
0.22541708,0.44631946,0.7527981955573252,0.7527981955573253,0.474844911322504
0.5568556,0.14132525,1.1225023772066964,1.1225023772066964,0.6068944105090742
1.8743346,1.7239002,2.657023389786145,2.6570233897861453,2.085086014419682
1.2368637,0.5820739,0.40700054434936744,0.4070005443493675,0.741979401204326
0.64787227,0.33618075,0.37888774789777124,0.3788877478977713,0.4543135878688982
0.68232596,0.33618075,0.6311337130269439,0.6311337130269439,0.5498801594641815
0.6610123,0.28044546,0.29046260692574805,0.2904626069257481,0.410640118446278
1.7076886,1.4093864,3.15363946145938,3.15363946145938,2.0902381426300147
0.84088075,0.7690545,0.9175452191429757,0.9175452191429758,0.8424935009346215
1.0413837,1.5001205,1.9083946848447595,1.9083946848447597,1.4832996893106394
1.9472002,2.4255834,3.206276325165815,3.2062763251658155,2.526353328684829
-2.7414727,-4.0754194,-4.861196949287926,-4.861196949287927,-3.892696365450712
-1.7439115,-1.7274997,-1.5665965287735122,-1.5665965287735124,-1.6793359189844814
-6.140913,-6.8449764,-5.262652260631675,-5.2626522606316755,-6.082847231815376
-4.597199,-2.7225425,-0.96403229145278,-0.9640322914527804,-2.761257846845751
0.7735881,0.979076,2.598574558261475,2.598574558261475,1.4504128824881188
0.9684102,0.99524033,1.4285794224177342,1.4285794224177344,1.130743295809777
-5.5811195,-5.807316,-5.79235363005652,-5.792353630056521,-5.726929664608684
-1.8443445,-1.0247958,-0.5815703919379562,-0.5815703919379563,-1.150236846700266
-2.187105,-0.9789982,-1.414869984504815,-1.4148699845048152,-1.5269910363744483
-0.51883763,-0.4554875,0.030358369748105806,0.030358369748105744,-0.3146555835669868
-0.45329678,0.02403342,-0.5819350585951933,-0.5819350585951933,-0.33706613731432383
-1.8224412,-2.3745055,-4.5810572502570945,-4.5810572502570945,-2.926001290399419
-7.5293684,-15.374273,-10.279186139331564,-10.279186139331566,-11.060942295467292
6.1687803,13.05705,10.596499146174072,10.596499146174073,9.94077640809969
5.4343157,1.7998639,1.4231086429355213,1.4231086429355215,2.8857627132335524
2.8398535,-0.71634525,-3.2380228963859223,-3.2380228963859223,-0.3715048938117869
11.906049,11.530078,11.201280280174236,11.201280280174238,11.545802329719537
4.466582,0.18460226,-1.3157280271921568,-1.3157280271921568,1.1118186849463643
1.3354411,-1.3148456,-2.1793360253075487,-2.1793360253075487,-0.7195801582568131
-2.2636056,-4.381036,-5.918645666511209,-5.9186456665112095,-4.1877623552982515
-0.6441241,-1.1814619,-0.9629457794829671,-0.9629457794829672,-0.9295106200113715
0.9407421,0.46224517,2.791546215888282,2.791546215888282,1.3981778192110923
-0.419021,-0.9757385,0.05604493948164077,0.05604493948164063,-0.446238198769283
1.2002577,0.49864817,3.063043529592267,3.063043529592267,1.587316451735732
0.93309146,0.2828492,0.34055970891293985,0.3405597089129399,0.5188334742651287
3.634364,2.9414718,4.77968316386265,4.77968316386265,3.785172956222039
1.1002122,1.3326952,1.440679676291371,1.4406796762913712,1.2911957525402389
-0.27107185,-0.52215135,0.08324346988014199,0.08324346988014192,-0.23665991078280138
0.5814498,1.315105,1.838636363465795,1.8386363634657952,1.2450636906488766
0.34563446,0.7820336,1.1635112932474767,1.1635112932474767,0.7637264785220674
-0.34583294,0.010366686,0.13720667374242884,0.13720667374242884,-0.06608653064532564
-1.3091434,-0.939143,-0.897850493131914,-0.8978504931319141,-1.0487123262679703
-1.3109363,-0.7871582,-1.5685796693864835,-1.5685796693864835,-1.2222247109116242
-0.36521524,-0.16310382,0.8440158696952624,0.8440158696952624,0.10523226963093424
0.18549758,0.43170974,0.8324344618298686,0.8324344618298687,0.48321391685731135
0.38733637,0.72478944,0.6370586487088767,0.6370586487088769,0.5830615074248502
1.4217257,1.6083657,3.1826647363365885,3.182664736336589,2.070918674014052
2.2089803,2.0474577,1.8433912751723587,1.843391275172359,2.0332765101608055
1.0404038,0.5283179,0.7775317584611623,0.7775317584611624,0.7820845099004655
0.79925156,0.91404694,0.6528448540004743,0.6528448540004744,0.7887144710631057
8.2101555,9.092417,7.023163471546303,7.023163471546304,8.108578573970838
6.4690003,4.417261,5.492653747668725,5.492653747668726,5.459638244665617
3.9630866,4.9380407,5.214595324553425,5.214595324553426,4.705240728708564
2.3911722,2.6342869,1.6441410747211171,1.6441410747211176,2.2232001214239663
2.1234102,2.1760988,1.5222984859070554,1.5222984859070556,1.940602511456323
0.48837382,0.27572656,-0.4894960953259962,-0.48949609532599614,0.09153475915509802
0.639314,-0.6007211,-1.0493464762382632,-1.0493464762382632,-0.33691786707814947
1.0333536,1.0509422,1.5462932331899069,1.546293233189907,1.2101963276180712
2.865675,2.7738292,3.899133929385024,3.8991339293850245,3.1795461206877484
1.4281952,1.2143383,0.823982606953883,0.8239826069538833,1.1555053825598638
0.8367983,0.4569612,-0.23032408810664612,-0.23032408810664606,0.35447849877341125
0.15922047,-0.5575542,-1.4276831801375596,-1.4276831801375596,-0.6086723028170019
-3.4800699,-3.6642578,-4.566782834865453,-4.566782834865454,-3.9037034917996336
-0.93760127,-0.57696843,1.4045067199639742,1.4045067199639742,-0.03668767980164075
0.42588168,0.03692367,0.5919780814890359,0.5919780814890359,0.35159448068156157
-0.55909747,-0.4676431,-0.6547849901010594,-0.6547849901010595,-0.5605085136986442
-0.36926073,-0.054222908,-0.3846926008310654,-0.3846926008310654,-0.26939208026219535
4.593751,4.7599487,5.845150762111367,5.845150762111368,5.066283482084811
1.8862754,1.366524,1.4020998353115097,1.40209983531151,1.55163311542244
2.9841228,2.9835577,4.8298735993589075,4.8298735993589075,3.5991846845376863
3.324536,4.301388,5.034824061239841,5.034824061239842,4.220249390550813
3.7539732,3.5436046,3.3283219279336813,3.3283219279336818,3.541966595301624
2.2930996,2.7984056,3.19921142331767,3.1992114233176703,2.7635721579922836
2.1665545,2.1722555,1.9762595796689133,1.9762595796689135,2.105023182236643
1.3054119,1.4874443,0.43646050900923844,0.43646050900923866,1.0764389084799675
-0.8010294,-1.7048384,-3.7749727650382887,-3.774972765038289,-2.0936134948961858
0.09634111,-0.2886834,-0.2373383328656755,-0.23733833286567552,-0.14322688133651687
2.7791107,3.0640714,4.261120958769331,4.261120958769331,3.3681010152379702
-0.42539036,-1.2089386,-2.875860946731887,-2.875860946731887,-1.5033966360347542
-5.3316827,-6.086243,-6.0689335968220615,-6.068933596822062,-5.828953143825942
-5.1818333,-3.8468685,-3.5366339348820177,-3.536633934882018,-4.188445239036193
-9.8735285,-3.412179,-4.784328564698136,-4.784328564698137,-6.0233453461510065
0.41107386,4.3422275,5.348119439056562,5.348119439056563,3.3671401942342674
1.7280241,1.6057596,1.5460802593171155,1.5460802593171157,1.6266212952911705
8.3197975,10.170343,10.543321067067255,10.543321067067257,9.677820660661416
11.100988,10.168296,11.997431230977382,11.997431230977384,11.08890484188504
4.456939,2.9590812,0.7577031162129401,0.7577031162129405,2.724574503194841
2.65403,1.4393787,1.6402845392518985,1.6402845392518988,1.9112310412822084
2.0603476,1.7138656,2.85506346111591,2.8550634611159103,2.2097589250574354
1.0191357,1.4892766,2.690545042061668,2.690545042061668,1.7329858010688959
0.0016079545,0.43130395,0.27458296787796754,0.2745829678779676,0.23583162351468648
0.32658726,0.92043257,1.4100044896566508,1.410004489656651,0.8856747524726272
-0.31801808,-0.091261305,-0.9530473119207408,-0.9530473119207408,-0.45410889606304256
0.3493501,0.8204864,1.1426799891942403,1.1426799891942405,0.7708388367809741
1.1399976,2.7926946,4.025564854391336,4.025564854391336,2.652752301775058
1.4524208,2.997268,4.424297328394719,4.424297328394719,2.957995413277569
2.0364802,3.4815514,4.855855473139928,4.855855473139929,3.457962356759127
1.9676768,2.9814215,3.0735122417168697,3.07351224171687,2.6742034506386148
-2.2104747,-0.41083667,-0.3965007516401697,-0.39650075164016974,-1.0059373926009632
0.26301143,-0.69404346,0.31418828806980503,0.3141882880698049,-0.038947914568238616
4.1281967,3.422986,4.9682085157913525,4.968208515791353,4.1731304208928535
2.3266914,1.0115427,1.303683846647286,1.3036838466472862,1.547305931467064
3.655275,3.90336,3.876132251067444,3.8761322510674443,3.8115890030210164
3.4707077,3.4656596,3.896039361923878,3.8960393619238785,3.6108021322786623
3.4732857,3.294846,3.353467421938981,3.3534674219389813,3.3738663849598844
12.762947,17.541615,11.8718031445615,11.871803144561502,14.058788253183911
19.410149,19.318544,13.375878839138231,13.375878839138235,17.368189980070817
6.677135,0.6312672,0.11838881812970914,0.11838881812970922,2.475596959864037
-3.3900487,-3.8151162,-5.397779784046231,-5.397779784046232,-4.200981564469675
-0.30135584,-2.4826155,-4.489708738804395,-4.489708738804395,-2.42456001615542
9.360608,5.8333874,5.8955064852908805,5.895506485290881,7.029833987019974
9.375332,4.204652,2.734742869733918,2.7347428697339184,5.438242193658865
2.9333699,-1.7202045,-0.16851657253396152,-0.16851657253396177,0.348216276626151
1.0677712,0.581944,0.999601051061333,0.9996010510613331,0.8831054120755795
4.290851,2.7462604,4.528097853150392,4.528097853150392,3.8550697118330084
6.008747,5.196798,7.124416796196005,7.124416796196006,6.109987407203682
2.3626175,1.9038599,1.8906841367987068,1.890684136798707,2.052387240545858
1.5902156,1.018472,-0.022956629475542396,-0.022956629475542254,0.8619102571141095
-1.7144784,-2.835495,-4.847732291000995,-4.847732291000995,-3.132568592951666
-5.771982,-5.262596,-7.403265985236175,-7.4032659852361755,-6.145948102866811
-7.0174913,-3.873571,-5.6484684310318825,-5.648468431031883,-5.5131767379562655
-14.232058,-7.7622986,-9.144403253153458,-9.14440325315346,-10.37958646951632
-2.6465971,-1.0658748,-0.6879154503998671,-0.6879154503998672,-1.4667958041249882
-2.9200518,-1.192736,-2.5412349450610487,-2.5412349450610487,-2.2180075562007695
-0.97483474,0.21063945,0.5221271498229247,0.5221271498229247,-0.08068939105583091
9.241495,9.598179,9.70144537701642,9.701445377016421,9.5137064576627
5.669299,5.018825,5.439694051233583,5.439694051233584,5.375939251412171
-0.7520823,0.5373675,-0.5849672396502998,-0.5849672396502997,-0.26656066839966863
0.03017927,0.72397214,0.6742333637184067,0.6742333637184068,0.4761282558741226
-7.8773556,-3.3530936,-8.461307219541757,-8.461307219541757,-6.56391896535181
0.2592988,1.7148303,3.2772784337561185,3.277278433756119,1.750469171509506
-0.3247903,-1.4993566,-3.111715473562721,-3.111715473562721,-1.6452874865234703
7.3771315,8.596601,9.80136092154871,9.801360921548712,8.591697638725872
5.196764,4.1019473,4.1445838122663305,4.144583812266331,4.481098529666576
6.7056627,6.0736814,6.439520676022503,6.439520676022504,6.406288411579442
14.654446,11.626668,10.426866335068237,10.426866335068238,12.235993001988893
4.9854307,3.7189562,3.952771045329398,3.9527710453293983,4.219052585483334
-0.059001997,-0.5316395,-2.3937924116170275,-2.3937924116170275,-0.9948113033942337
-7.6542273,-5.8109016,-7.2193873461689755,-7.219387346168976,-6.894838748263194
-6.0411863,-5.3578,-4.522338252261336,-4.522338252261337,-5.307108356222528
-3.8551638,-2.5645487,-2.371533381879332,-2.3715333818793325,-2.930415308455627
-10.437603,-7.370481,-10.337595614029656,-10.337595614029658,-9.381893367314898
-2.765876,-0.60008913,0.6485102564520978,0.6485102564520977,-0.9058182904976162
-0.55916744,0.24876186,1.032043465741418,1.032043465741418,0.24054596118395266
-2.8874576,-0.83243054,-1.4484857503093371,-1.4484857503093373,-1.7227913202019893
-1.2450248,-0.769451,-1.0893165204919077,-1.0893165204919077,-1.0345974476468793
-5.955796,-4.8496637,-4.9292111477221265,-4.929211147722127,-5.244890374639472
-3.53716,0.6783989,3.027236745374173,3.027236745374173,0.05615855773845313
-0.05984713,1.7189977,2.3335565577121202,2.3335565577121207,1.3309023860484899
0.5792718,0.3486102,0.9234031808975546,0.9234031808975546,0.6170950456660061
5.3540716,7.612249,11.003484729796767,11.003484729796769,7.989934922546188
0.3430648,-2.3335774,-5.457117471831891,-5.457117471831891,-2.482543360437901
-3.2397175,-3.0037735,-6.18975574524057,-6.18975574524057,-4.144415639343699
-1.1128887,-0.6869653,-1.6536362651284637,-1.6536362651284637,-1.151163435091446
0.9231871,0.96341157,2.2654569905435054,2.2654569905435054,1.3840185258598794
0.7153037,0.026023446,-0.8801026368324095,-0.8801026368324095,-0.04625849009169917
