stoch_k,stoch_d,rolling_vol_7,Volume,Price_ROC,Momentum_10,ATR,CCI,price_change,volatility,RSI,RSI_Divergence,Close,Force_Index,close_lag_1
35.90463827084072,44.394453963623015,0.028030669807293362,21056800.0,-2.661937336450062,-7.180921244906408,0.0,-31.76253824380377,-8.529998799999987,0.0338124723884419,44.42999198705854,35.777267456791314,457.3340148999996,-40179289357.22123,1226.908231380483
12.560220082336429,30.085369570140866,0.03556649901917343,34483200.0,-6.434879351840444,-154.4042344768602,0.0,-99.61863856942425,-32.419983,0.095775473664409,37.95419107321582,82.04589149297448,424.4400024000006,-1134290811.8399992,457.3340148999996
23.811893268092113,44.03534101299388,0.0379251642075684,37919700.00000191,-4.455907031209297,-117.1556485761221,0.0,-65.73427997529886,-29.307006800000007,0.10210486350423262,42.233287707739095,164.48497488548458,394.79599000000053,-1124092057.0042803,424.4400024000006
61.02075161211611,55.94939117128605,0.0280266841501007,36863600.0,0.03924189601224226,47.90247077626482,0.0,52.37927474512442,14.230987500000026,0.0846599439141472,50.65458341922694,-25.602779931875677,408.9039917000009,520071731.4681195,394.79599000000053
42.49535030958258,52.09660308709739,0.028749449966753046,26580100.000001907,-1.775079159404961,-15.053388686476325,0.0,2.5706992479130264,-9.263977099999977,0.0471592817693712,47.52665276628765,36.12171197369692,398.8210144000004,-268006544.9317295,408.9039916999991
55.43381810261024,53.788846643568306,0.015569144245104955,24127600.0,-0.7684604192569378,12.688166651899369,0.0,16.407363780261,3.052002000000016,0.0245201203969612,50.104892293800695,-41.38412950188487,402.1520080999999,80368883.59611915,398.8210144000004
75.7684852509509,59.230355377606905,0.0370901358830564,45099500.00000191,7.258632726157661,122.75835865594836,0.0,85.538611735082,33.698974599999985,0.11281004002938272,57.707814837734695,-130.79924214814642,435.7909851000004,1517101043.2115004,402.1520080999999
28.802443640433847,33.45917496166015,0.0565460828217374,30627699.999998093,-6.372914745255102,-187.3314941054435,0.0,-50.60223401719321,-12.546020499999996,0.0343774558312433,43.69984502516615,104.50343173369396,423.20498659999976,-385480186.2584505,435.7909851000004
40.40012613219197,46.564047956596724,0.0505678759990447,26814400.000001907,-2.6339277439582185,30.089477227929336,0.0,2.629029924570382,-11.582000800000005,0.0332076154044254,46.48275963341244,114.55610133715555,411.57400509999934,-311877790.333599,423.20498659999976
51.143870785507495,65.09474067638436,0.0422686235988755,21460800.0,-1.2373362915829231,13.820284279732883,0.0,39.094740274875846,-7.003997799999979,0.0362856923612918,47.58271183819511,30.19228345350928,404.42498779999914,-153423630.47184056,411.57400509999934
37.20889385325654,47.099353685672554,0.0401329456627487,15029300.0,-2.9781437292564004,-57.81402589999999,0.0,-18.87618143278382,-4.0360107999999855,0.0229236500128475,44.85366703505171,13.323006674282428,399.51998900000035,-73718698.46483982,404.42498779999914
17.688080327081643,31.04352624866707,0.0444922333734695,23613300.0,-8.088173631163073,-47.25900260000003,0.0,-99.81999769799876,-22.2900085,0.0668008367204455,39.491246880721675,45.38301897985731,377.1809998000008,-527497253.67636037,399.51998900000035
24.468972111657664,28.168867979206823,0.0440096083704329,32497699.999998093,-17.900921806111647,-19.328979500000003,0.0,-82.43509950060893,-1.4609984999999597,0.034412428873122,42.29531566935006,27.909455921218576,375.46701050000047,-55700710.074609354,377.1809998000008
15.327211188197758,21.300060437493663,0.0264749767639157,34707300.0,-8.8342290990431,-21.9599915,22.96364047142862,-119.29366042923552,10.855987500000026,0.0466220562950689,33.93372349646222,-23.365665493814596,386.9440001999992,398335324.6148096,375.46701050000047
13.44244935622497,25.637347924343782,0.0260043252345019,26229399.999998093,-2.8320955843548434,-15.206024200000002,22.080451794897954,-84.86319401775528,-3.8120117999999934,0.0273574091255518,32.93373189792028,13.806008101458032,383.61499019999974,-87317934.89399953,386.9440001999992
4.085578028180748,10.951746190867823,0.0256134800298752,21777700.0,-8.273825002134348,-27.08001709999997,21.399776302405314,-167.8896726825343,-8.91601559999998,0.0326859034247763,30.453554348561312,2.7338116506410444,375.0719910000007,-186046873.67783993,383.61499019999974
1.9749392333135276,6.500988872573082,0.0278406820528629,30901199.999998093,-9.856306358163668,-76.2789917,21.288077887947736,-171.8914612954994,-15.6690064,0.052870477211196795,26.534065238558128,3.09750928999685,359.5119933999995,-480822597.837121,375.0719910000007
2.576281411816531,2.8789328911036023,0.0378965708672648,47236499.99999809,-18.22346011555326,-94.33898929999998,22.524716124522854,-208.81914839058643,-31.026001000000008,0.1072572143374603,20.84395684980757,9.3958901112494,328.86599729999944,-1447609594.7776496,359.5119933999995
20.500335841708342,8.350518828946136,0.035677496393379,83308096.0,-26.45327215145278,-91.06399530000006,24.666165322771235,-200.95520730266497,-8.405975300000023,0.1596304444858066,19.60918956437075,-23.52477588543678,320.51000980000026,-696121408.8248022,328.86599729999944
26.784938690886214,16.620518648137036,0.0405830544608209,79011800.0,-22.00493367248996,-74.34597780000001,25.945296735430475,-163.1206335653681,9.690002399999967,0.1328822278233493,25.082401460638263,-12.451775803732517,330.07900999999947,756063930.0023603,320.51000980000026
31.9386297582213,26.40796809693862,0.0383985556566082,49199900.0,-18.316752872106974,-63.33297729999998,25.432419447185453,-134.30048462765274,5.602996800000028,0.0567632246395105,28.431847094814785,6.810444134176478,336.18701169999986,300513072.8398322,330.07900999999947
47.416268978843355,35.37994580931696,0.0465765088661334,54736300.00000191,-12.730416505683575,-24.24099739999997,25.556962729529346,-90.02733926256926,16.824005100000022,0.0808531150504689,36.78052747256265,-2.2963086222520843,352.9400024000006,916996724.8524098,336.18701169999986
