stoch_k,stoch_d,rolling_vol_7,Volume,Price_ROC,Momentum_10,BB_width,KC_Width,ATR,CCI,ADX_neg,price_change,volatility,RSI,RSI_Divergence,MACD_histogram,Force_Index
35.90463827084072,44.394453963623015,0.028030669807293362,21056800.0,-2.661937336450062,-7.180921244906408,0.08083594661172257,0.0,0.0,-31.76253824380377,0.0,-8.529998799999987,0.0338124723884419,44.42999198705854,35.777267456791314,10.708217460397744,-40179289357.22123
12.560220082336429,30.085369570140866,0.03556649901917343,34483200.0,-6.434879351840444,-154.4042344768602,0.18149843588187178,0.0,0.0,-99.61863856942425,0.0,-32.419983,0.095775473664409,37.95419107321582,82.04589149297448,-19.952852807422495,-1134290811.8399992
23.811893268092113,44.03534101299388,0.0379251642075684,37919700.00000191,-4.455907031209297,-117.1556485761221,0.21435962151984084,0.0,0.0,-65.73427997529886,0.0,-29.307006800000007,0.10210486350423262,42.233287707739095,164.48497488548458,-11.162545669045194,-1124092057.0042803
61.02075161211611,55.94939117128605,0.0280266841501007,36863600.0,0.03924189601224226,47.90247077626482,0.11362575646216712,0.0,0.0,52.37927474512442,0.0,14.230987500000026,0.0846599439141472,50.65458341922694,-25.602779931875677,4.9199688987089045,520071731.4681195
42.49535030958258,52.09660308709739,0.028749449966753046,26580100.000001907,-1.775079159404961,-15.053388686476325,0.07894071296588505,0.0,0.0,2.5706992479130264,0.0,-9.263977099999977,0.0471592817693712,47.52665276628765,36.12171197369692,1.3117650573957333,-268006544.9317295
55.43381810261024,53.788846643568306,0.015569144245104955,24127600.0,-0.7684604192569378,12.688166651899369,0.07985089859220215,0.0,0.0,16.407363780261,0.0,3.052002000000016,0.0245201203969612,50.104892293800695,-41.38412950188487,0.33106900012845136,80368883.59611915
75.7684852509509,59.230355377606905,0.0370901358830564,45099500.00000191,7.258632726157661,122.75835865594836,0.20026067686281962,0.0,0.0,85.538611735082,0.0,33.698974599999985,0.11281004002938272,57.707814837734695,-130.79924214814642,12.019072149138943,1517101043.2115004
28.802443640433847,33.45917496166015,0.0565460828217374,30627699.999998093,-6.372914745255102,-187.3314941054435,0.1778422917711791,0.0,0.0,-50.60223401719321,0.0,-12.546020499999996,0.0343774558312433,43.69984502516615,104.50343173369396,-26.581817101270463,-385480186.2584505
40.40012613219197,46.564047956596724,0.0505678759990447,26814400.000001907,-2.6339277439582185,30.089477227929336,0.1418395268550773,0.0,0.0,2.629029924570382,0.0,-11.582000800000005,0.0332076154044254,46.48275963341244,114.55610133715555,2.6545569611863042,-311877790.333599
51.143870785507495,65.09474067638436,0.0422686235988755,21460800.0,-1.2373362915829231,13.820284279732883,0.1091366760330094,0.0,0.0,39.094740274875846,0.0,-7.003997799999979,0.0362856923612918,47.58271183819511,30.19228345350928,9.437708691228814,-153423630.47184056
37.20889385325654,47.099353685672554,0.0401329456627487,15029300.0,-2.9781437292564004,-57.81402589999999,0.09846405146585892,0.0,0.0,-18.87618143278382,0.0,-4.0360107999999855,0.0229236500128475,44.85366703505171,13.323006674282428,-0.0745737859851342,-73718698.46483982
17.688080327081643,31.04352624866707,0.0444922333734695,23613300.0,-8.088173631163073,-47.25900260000003,0.18220433464916544,0.0,0.0,-99.81999769799876,0.0,-22.2900085,0.0668008367204455,39.491246880721675,45.38301897985731,-9.188523879572013,-527497253.67636037
24.468972111657664,28.168867979206823,0.0440096083704329,32497699.999998093,-17.900921806111647,-19.328979500000003,0.1472150448633431,0.0,0.0,-82.43509950060893,0.0,-1.4609984999999597,0.034412428873122,42.29531566935006,27.909455921218576,-13.115771533860851,-55700710.074609354
15.327211188197758,21.300060437493663,0.0264749767639157,34707300.0,-8.8342290990431,-21.9599915,0.10146663839628463,0.0,22.96364047142862,-119.29366042923552,0.0,10.855987500000026,0.0466220562950689,33.93372349646222,-23.365665493814596,-7.4222929775998425,398335324.6148096
13.44244935622497,25.637347924343782,0.0260043252345019,26229399.999998093,-2.8320955843548434,-15.206024200000002,0.10142944262633219,0.0,22.080451794897954,-84.86319401775528,0.0,-3.8120117999999934,0.0273574091255518,32.93373189792028,13.806008101458032,-7.220965093670941,-87317934.89399953
4.085578028180748,10.951746190867823,0.0256134800298752,21777700.0,-8.273825002134348,-27.08001709999997,0.1237038398415286,0.0,21.399776302405314,-167.8896726825343,37.961772897363666,-8.91601559999998,0.0326859034247763,30.453554348561312,2.7338116506410444,-12.837343149865067,-186046873.67783993
1.9749392333135276,6.500988872573082,0.0278406820528629,30901199.999998093,-9.856306358163668,-76.2789917,0.15094697752098687,0.0,21.288077887947736,-171.8914612954994,40.445545171175546,-15.6690064,0.052870477211196795,26.534065238558128,3.09750928999685,-34.39323087225351,-480822597.837121
2.576281411816531,2.8789328911036023,0.0378965708672648,47236499.99999809,-18.22346011555326,-94.33898929999998,0.18757904315223692,0.0,22.524716124522854,-208.81914839058643,45.54040981372603,-31.026001000000008,0.1072572143374603,20.84395684980757,9.3958901112494,-34.743946854831144,-1447609594.7776496
20.500335841708342,8.350518828946136,0.035677496393379,83308096.0,-26.45327215145278,-91.06399530000006,0.21977432699010938,0.0,24.666165322771235,-200.95520730266497,49.155875684598186,-8.405975300000023,0.1596304444858066,19.60918956437075,-23.52477588543678,-68.89054704268433,-696121408.8248022
26.784938690886214,16.620518648137036,0.0405830544608209,79011800.0,-22.00493367248996,-74.34597780000001,0.3555514400015185,26.6366283785704,25.945296735430475,-163.1206335653681,43.47230739302866,9.690002399999967,0.1328822278233493,25.082401460638263,-12.451775803732517,-68.12595025499203,756063930.0023603
31.9386297582213,26.40796809693862,0.0383985556566082,49199900.0,-18.316752872106974,-63.33297729999998,0.3426984372402748,26.63316932837157,25.432419447185453,-134.30048462765274,41.21056420811423,5.602996800000028,0.0567632246395105,28.431847094814785,6.810444134176478,-19.736445421308982,300513072.8398322
47.416268978843355,35.37994580931696,0.0465765088661334,54736300.00000191,-12.730416505683575,-24.24099739999997,0.3382606101235574,26.96516823552482,25.556962729529346,-90.02733926256926,38.1175804584741,16.824005100000022,0.0808531150504689,36.78052747256265,-2.2963086222520843,-27.250017415419148,916996724.8524098
60.27444009540242,46.54311294415569,0.0491041072696696,83641104.0000019,-8.633857866871342,-10.441009500000007,0.3394054280678904,27.540669955059997,26.23425121313437,-34.97896836902726,34.52015142628792,12.278015200000029,0.0993315423773001,42.03399743389995,9.920462061337313,-16.298155551604044,1010886265.846453
61.593686267385046,56.4281317805436,0.0463144158941358,43665699.99999809,-4.140979558430013,-25.381988499999977,0.3355177079761102,27.396409882850637,25.93923136933904,-34.92682240904671,32.440197521497346,-3.125000000000001,0.0606108051311223,40.982820282062995,14.49881074816301,-3.2800641762178224,-151257517.57700914
65.34404075907358,62.40405570728701,0.0264983614244813,13345199.999998093,-3.507098874669312,-21.315979000000027,0.3340196077929322,26.67415465042225,24.889287750100607,-33.7528978134946,31.403988721720644,0.9370116999999708,0.0311046006928019,41.31905892487789,-3.8647501571850498,0.4698987657719581,9835405.727399565
87.43180978254837,71.456512269669,0.0218896758939293,17552800.0,-2.1695617442474613,3.47702019999997,0.3284035194154172,26.572229408071273,24.77498158223625,-5.539577617714805,29.314613688087515,15.94302369999997,0.0642267425327609,48.311572917853034,-8.520486507024891,10.963764956271124,285233000.0
93.68849232305176,82.15478095489124,0.0219601435476217,35221399.99999809,1.7723528729821636,30.90200809999999,0.2960681845334587,26.648063653602694,25.028840754933583,40.894486344089195,26.96449849729405,12.493011499999966,0.0749601391550123,52.739806070485905,8.813242852632882,23.412300487973138,417901569.3524195
91.1537375269203,90.75801321084012,0.0218073992873307,38491499.99999809,6.878147320789929,72.00399779999998,0.2781518434661797,26.233400272170677,24.761351879581298,95.48279791855482,25.32198415118338,9.178008999999976,0.052015342725951,56.293392366672336,4.96258299618642,38.98063311626481,402466877.6544
86.17262251122548,90.33828412039918,0.0235750781192301,25267100.000001907,9.808022415755111,74.26300050000003,0.2666488500297058,25.483244502699915,23.95418378103966,83.31999944060806,25.070269738239965,-6.181976299999974,0.0335723434047946,53.75518994157139,14.014775974899024,42.09229258069204,-154053124.64007932
76.1915685239412,84.50597618736232,0.0278282254346108,26990000.0,16.325799243703074,52.47698980000001,0.2551631817642939,25.511710478098593,24.081527760965457,55.964148938062905,27.792880085300588,-11.962005599999998,0.065236564992529,48.98869414021765,1.3535298986463076,27.75929074017155,-329737113.3950004
77.17357512631656,79.84592205382775,0.0269731498827557,13600700.0,19.73354462141983,47.57098389999999,0.2468070308862649,24.731933468133963,23.082060720896493,50.528573779214646,26.931038395897215,1.0019836000000168,0.0263588000807156,49.46348980924171,-12.94421063097598,28.224665163026838,16347984.27706027
83.45124215609275,78.93879526878351,0.0270717273312645,11416800.000001907,18.59039025232172,38.50198369999998,0.2519568168542327,24.275129568806307,22.58955504083241,73.54913855899973,25.56147319314348,7.465972899999997,0.0421562301902664,52.506760962029034,-3.4387235472126467,28.875430174307528,87726582.74039993
79.7027543854469,80.10919055595207,0.0230647287689408,5914570.0,15.871814330416626,24.51998900000001,0.2560890811285578,23.37894799297107,21.510443587915802,74.31751294255601,24.93037825163736,-1.7080077999999617,0.0191231137370375,51.679787779294635,8.753013417265585,32.89297629507164,-11214001.653176956
68.36849267175855,77.17416307109939,0.0207720160960574,16419000.0,8.473111179420112,21.282989499999985,0.254693597912899,22.80341695899959,20.819126238779006,53.18961015585259,26.72255177734874,-6.385986300000013,0.0303984037242152,48.75698713129064,1.8821920519960216,4.55342983148759,-110023535.1072001
70.15384095974136,72.74169600564893,0.017457121586821,14188899.999998093,5.876021171434287,24.175994899999974,0.2556803627065081,22.24187087224501,20.175758736009072,62.645260847787895,25.611507418358823,4.054016099999956,0.0308873767624522,50.39368472928838,-8.694296102002227,4.121292426808327,51505776.52560943
55.4138904121213,64.64540801454041,0.0169896503646309,11641300.0,5.972966490162923,4.60897829999999,0.2572989466821965,21.43525469103357,19.186561390579868,53.94703855529798,25.01164019431278,-2.9600220000000377,0.016386171355800498,48.85802562591469,5.411362396626259,3.483206172705686,-38614385.34557986
9.28574251298911,44.95115796161725,0.0273988921926644,26456900.000001907,-1.071495885992635,-31.997009300000002,0.2575888975999279,21.94432931562137,19.859022234109943,-6.178558644913402,31.685166776818185,-24.54501340000002,0.0746836834510247,39.25038294947947,11.816338023564796,1.3743173761077578,-654570091.4663701
8.631185317670237,24.443606080926884,0.0271815584480967,15585700.0,-5.3372243493526215,-42.52499389999997,0.2384135501116224,21.541543784615673,19.229092681673478,-37.88623042851438,31.55355051197969,-0.24600219999996398,0.0307871876185502,39.22621148394602,-24.69317776553349,0.025295479018555334,-1122030.1286995113
6.38465429783637,8.100527376165239,0.0246907696339341,18127499.999998093,-11.050578420405344,-47.50201420000002,0.2118756638829726,21.51477955863669,19.068727361553897,-81.9189987646176,33.443672580328496,-11.339996299999996,0.0473604506273912,35.59494131399005,7.370743930044085,-1.4789191001927495,-200744027.4502504
