date,adj_close,close,high,low,open,volume,daily_returns,profit/loss,percentreturn,MA50,MA200,price_range,price_change,volatility,RSI,EMA12,EMA26,MACD,Signal_Line,RSI_Signal,MACD_Signal,day_of_week,week_of_year,month,is_weekend,BB_middle,BB_std,BB_upper,BB_lower,BB_width,stoch_k,stoch_d,ATR,OBV,vwap,rolling_mean_7,rolling_mean_30,rolling_vol_7,rolling_vol_30,rolling_return_7,rolling_return_30,rolling_max_7,rolling_min_7,close_lag_1,close_lag_3,close_lag_7,close_lag_30,trend_strength,volatility_volume_ratio,MACD_histogram
2016-02-05 00:00:00+00:00,386.5490112,386.5490112,391.0939941,385.571991,388.8980103,43825000.0,-0.604014153,LOSS,-0.156258103,415.583880006,321.972919772,5.522003099999949,-2.3489991000000146,0.014199104,52.15695155163605,383.3481343840631,393.0502524214203,-9.702118037357195,-10.773427441857942,Neutral,Buy,4,5,2,0,386.61470184,13.098369313298612,412.8114404665972,360.4179632134028,52.39347725319442,52.69907546450133,38.07638930622307,11.14435470714285,562887276.0,324.7352544267542,377.2311444857143,401.26120198333336,8.068044404026997,29.114129508381208,0.018644260788998057,-0.09917385886691499,391.6080017,367.8349915,389.5939941,374.447998,379.473999,429.105011,1.290741719211321,3.2399552766685686e-10,1.071309404500747
2016-02-06 00:00:00+00:00,376.5220032,376.5220032,386.631012,372.3869934,386.5889893,49249300.0,-2.604054012,LOSS,-0.691607393,413.842000124,322.47636474899997,14.244018600000004,-10.066986100000008,0.036845381,44.46418242800671,382.29796035574566,391.825937664278,-9.527977308532343,-10.524337415192823,Neutral,Buy,5,5,2,1,386.32585144,13.261235521842485,412.84832248368497,359.80338039631505,53.04494208736992,27.652212614168466,44.68342760812887,11.264498049999995,513637976.0,324.8892975428976,376.9835728142857,398.54366861666665,8.057973195535535,27.384290107695914,-0.004581569781101025,-0.1779857138388553,391.6080017,367.8349915,386.5490112,369.9490051,378.2550049,458.0480042,1.2833250599500978,7.481401969165045e-10,0.9963601066604806
2016-02-07 00:00:00+00:00,376.6199951,376.6199951,380.8710022,374.9030151,376.5140076,37076300.0,0.028149696,PROFIT,0.007474297,412.127960206,322.9733548,5.967987100000016,0.10598749999996926,0.015850638,34.256945739935446,381.4244272394771,390.6995715484055,-9.275144308928418,-10.274498793939943,Neutral,Buy,6,5,2,1,385.79845123,13.434594774595551,412.6676407791911,358.9292616808089,53.73837909838221,30.2943231752321,36.88187041796729,10.405497978571422,550714276.0,325.0024281624248,378.10542949999996,395.99000142,7.2272141608685425,25.624271851070564,0.021295280858108168,-0.1690312072030905,391.6080017,367.9570007,376.5220032,389.5939941,368.7669983,453.230011,1.2760432217735382,4.275140183891057e-10,0.9993544850115246
2016-02-08 00:00:00+00:00,373.446991,373.446991,379.8789978,373.3340149,376.7569885,47671100.0,-0.878549744,LOSS,-0.235254204,410.74320007399996,323.460344699,6.5449828999999795,-3.3099974999999517,0.017371895,37.91372545636284,380.1971293564807,389.4216026188939,-9.224473262413255,-10.064493687634606,Neutral,Buy,0,6,2,0,385.46335144,13.664542441309232,412.79243632261847,358.1342665573815,54.65816976523695,24.741586736748797,27.562707508716453,9.843209421428563,503043176.0,325.14189971818814,378.1612853857143,393.51786804000005,7.18306128988667,23.99828530843989,0.0010480764287656985,-0.16568851672374607,391.6080017,368.0450134,376.6199951,386.5490112,373.0559998,447.6109924,1.2698409768165617,3.6441145683653194e-10,0.8400204252213506
2016-02-09 00:00:00+00:00,376.0289917,376.0289917,377.2460022,372.8980103,373.4230042,55318500.0,0.697864759,PROFIT,0.18558802,409.490999756,323.899099582,4.347991900000011,2.605987500000026,0.01164361,39.634042980595005,379.5558774093298,388.42955736564255,-8.873679956312742,-9.826330941370234,Neutral,Buy,1,6,2,0,383.25330047499995,11.074567126769889,405.40243472853973,361.10416622146016,44.29826850707957,33.69436727536536,29.576759062448748,9.640138914285709,558361676.0,325.30226560523766,378.38714162857144,391.11913452000005,7.0708240069289685,21.867575227730566,0.0042221982984136375,-0.16063270475011393,391.6080017,368.0450134,373.446991,376.5220032,374.447998,447.9909973,1.264254825914794,2.1048311143649956e-10,0.9526509850574918
2016-02-10 00:00:00+00:00,381.6489868,381.6489868,385.4830017,375.7829895,376.1459961,85130896.0,1.4629933,PROFIT,0.383334779,408.392539672,324.36385956099997,9.700012200000003,5.502990699999998,0.025787892,41.73254345724955,379.87789423866366,387.92729287929865,-8.04939864063499,-9.470944481223185,Neutral,Buy,2,6,2,0,381.822650145,9.068290111492233,399.9592303679845,363.6860699220155,36.27316044596898,53.90010343554388,37.44535248255267,9.971498771428562,643492572.0,325.57434098233387,380.05856758571423,388.89316711333333,6.053389485209294,19.0500821074176,0.03162593097618238,-0.14891804450154222,391.6080017,369.9930115,376.0289917,376.6199951,369.9490051,448.428009,1.2590568512309788,3.029204814195777e-10,1.4215458405881947
2016-02-11 00:00:00+00:00,379.6539917,379.6539917,383.1300049,376.3989868,382.1140137,74375600.0,-0.64379266,LOSS,-0.169573526,407.13759948599994,324.79869949650003,6.731018100000028,-2.460021999999981,0.017615209,49.53230357075957,379.8434476942539,387.3144557549062,-7.471008060652309,-9.07095719710901,Neutral,Buy,3,6,2,0,381.68074951,9.079462521495778,399.83967455299154,363.52182446700846,36.31785008598308,54.29726524109709,47.297245317335445,9.32606943571428,569116972.0,325.80458623025845,378.63856724285716,387.02530009000003,4.377702243183056,16.93294480534658,-0.025513746491298783,-0.1286144056354872,391.0939941,372.3869934,381.6489868,373.446991,389.5939941,435.6900024,1.2535074805322217,2.3684123556650297e-10,1.5999491364567007
2016-02-12 00:00:00+00:00,384.2630005,384.2630005,384.95401,379.6000061,379.6860046,67042800.0,1.205468675,PROFIT,0.313709276,405.723159788,325.25189453449997,5.354003900000009,4.576995899999986,0.014101136,53.34049718739223,380.5233788951379,387.0884220323206,-6.56504313718267,-8.569774385123742,Neutral,Buy,4,6,2,0,381.51934967,8.999076550673633,399.51750277134727,363.5211965686527,35.99630620269454,69.10361313856662,59.100327271735864,8.356569571428569,636159772.0,326.02272044701766,378.31199428571426,385.42170003333337,3.7259951281596915,14.60900239527615,-0.0059138961264014744,-0.11126556002880816,386.631012,372.3869934,379.6539917,376.0289917,386.5490112,432.3710022,1.2474121338129955,2.1033035613071052e-10,2.0047312479410717
2016-02-13 00:00:00+00:00,391.8599854,391.8599854,391.8599854,384.6409912,384.6409912,61911700.0,1.876813524,PROFIT,0.478950032,404.447299194,325.7390594515,7.218994200000054,7.218994200000054,0.018768135,58.71455407059443,382.2674722035782,387.44187117066724,-5.174398967089019,-7.890699301516797,Neutral,Buy,5,6,2,1,380.963798525,7.87823966565694,396.7202778563139,365.20731919368615,31.51295866262774,100.0,74.4669594598879,8.58306885714286,698071472.0,326.24557379458224,380.5031346,384.14016621999997,6.191857047472623,11.986841728425713,0.04073595186906753,-0.0893457549229365,391.8599854,372.8980103,384.2630005,381.6489868,376.5220032,430.3059998,1.241629726183387,3.031435899837995e-10,2.7163003344277783
2016-02-14 00:00:00+00:00,407.230011,407.230011,407.230011,392.9320068,392.9320068,74469800.0,3.638798546,PROFIT,0.893548719,404.246419678,326.327259525,14.29800419999998,14.29800419999998,0.036387985,72.91074829938817,386.1078627876431,388.90765930617334,-2.799796518530229,-6.872518744919483,Overbought,Buy,6,6,2,1,381.73899841499997,9.573363540362847,400.88572549572564,362.5922713342743,38.293454161451336,100.0,89.70120437952221,8.787214014285714,772541272.0,326.5663145179287,384.87599401428577,385.5701334633333,11.513965546982934,12.100499121331042,0.08127559953866093,0.1177473726962801,407.230011,372.8980103,391.8599854,379.6539917,376.6199951,364.3309937,1.238776130030996,4.886274033232263e-10,4.072722226389254
2016-02-15 00:00:00+00:00,400.1849976,400.1849976,410.381012,397.7489929,407.5679932,74070496.0,-1.81147581,LOSS,-0.4526596,403.79365966999995,326.8895745885,12.63201909999998,-7.382995600000015,0.030993648,65.64587052690618,388.273575835698,389.7430176983087,-1.4694418626106653,-5.791903368457719,Neutral,Buy,0,7,2,0,382.14059754,10.182322156087288,402.50524185217455,361.7759532278254,40.729288624349124,75.91644289217255,91.97214763072418,8.967001785714283,698470776.0,326.8839511787435,388.6957092428571,385.99176636,11.525625981538107,12.388310176730563,0.07159786326943496,0.03263951362133355,410.381012,372.8980103,407.230011,384.2630005,373.446991,387.5360107,1.2352601338794897,4.1843446005815864e-10,4.322461505847054
2016-02-16 00:00:00+00:00,407.4880066,407.4880066,408.9450073,401.4320068,401.4320068,73093104.0,1.508599128,PROFIT,0.370219271,403.497839968,327.50376465200003,7.5130004999999755,6.055999799999995,0.018715499,67.83863602524525,391.2296421071291,391.05746132065616,0.17218078647294988,-4.599086537471585,Neutral,Buy,1,7,2,0,382.76639862499997,11.332134350526896,405.43066732605377,360.10212992394617,45.3285374021076,93.16655920335373,89.69433403184208,9.381075178571425,771563880.0,327.20785134474454,393.1898542285714,386.83139954000006,11.89091851076711,12.969379095401736,0.08366114207783837,0.06588820442128318,410.381012,375.7829895,400.1849976,391.8599854,376.0289917,382.2990112,1.2320403107327635,2.560501329920262e-10,4.771267323944535
2016-02-17 00:00:00+00:00,416.321991,416.321991,421.1669922,406.7839966,407.6560059,83193600.0,2.125808275,PROFIT,0.510616379,403.164619754,328.177369541,14.382995599999958,8.6659851,0.035282187,73.91765743597134,395.0900034752631,392.9289079635705,2.161095511692565,-3.247050127638755,Overbought,Buy,2,7,2,0,384.56804810000006,13.562427931094103,411.69290396218827,357.44319223781184,54.249711724376425,90.53229564375093,86.53843257975906,9.915217807142852,854757480.0,327.61414702872264,398.1431405428571,387.8031992633333,13.407227351988086,14.043269186242927,0.09085050766339431,0.07530062337980015,421.1669922,376.3989868,407.4880066,407.230011,381.6489868,387.1679993,1.2284961035487598,4.2409737047080544e-10,5.40814563933132
2016-02-18 00:00:00+00:00,422.3729858,422.3729858,425.9960022,415.6380005,416.571991,76752600.0,1.392555188,PROFIT,0.329697977,403.079679568,328.8761644015,10.358001700000045,5.800994799999955,0.024864854,69.66369855142605,399.2873853713765,395.109950766269,4.177434605107521,-1.7621531810894995,Neutral,Buy,3,7,2,0,386.71299744000004,15.904480337281782,418.52195811456363,354.90403676543644,63.61792134912719,93.24177693059671,92.31354392590045,9.108003885714286,931510080.0,328.013699712767,404.2458539857143,389.2106658966667,13.31075672967614,15.308599315101608,0.11252086118919635,0.11107223869102256,425.9960022,379.6000061,416.321991,400.1849976,379.6539917,380.1489868,1.2256275254898394,3.2396106451116963e-10,5.939587786197021
2016-02-19 00:00:00+00:00,420.7850037,420.7850037,423.1040039,417.6040039,422.730011,55711300.0,-0.460106279,LOSS,-0.109344743,402.88403992,329.5739544715,5.5,-1.9450072999999861,0.013010668,70.90313667875482,402.5947112680878,397.011806539138,5.5829047289498135,-0.29314159908163645,Overbought,Buy,4,7,2,0,388.83949738,17.479343198034893,423.7981837760698,353.88081098393025,69.91737279213953,90.27962162210315,91.35123139881692,9.10643223571429,875798780.0,328.2990048427773,409.46328301428576,389.2291656533334,11.155981567918774,15.347662909324018,0.09504428777290008,0.001320687922024666,425.9960022,384.6409912,422.3729858,407.4880066,384.2630005,420.230011,1.2224389532421003,2.335373254618004e-10,5.87604632803145
2016-02-20 00:00:00+00:00,437.1640015,437.1640015,441.9840088,421.6010132,421.6010132,93992096.0,3.691402012,PROFIT,0.844397526,402.940639652,330.3336845435,20.382995600000015,15.562988299999972,0.048346648,84.36041359903328,407.9130636114589,399.98604320290553,7.927020408553346,1.3508908024453607,Overbought,Buy,5,7,2,1,392.25934754,19.872576066488936,432.0044996729779,352.51419540702216,79.49030426595573,93.02317777168692,92.18152544146226,9.603216985714292,969790876.0,328.8441335540326,415.93528531428575,390.1258992566666,12.321942283258146,17.282856421535044,0.11561276422177902,0.06557275236990057,441.9840088,392.9320068,420.7850037,416.321991,391.8599854,410.2619934,1.2197988231470798,5.143692933499429e-10,6.576129606107986
2016-02-21 00:00:00+00:00,438.7980042,438.7980042,448.04599,429.0769958,437.7730103,89820704.0,0.234138211,PROFIT,0.053358996,403.04783997,331.11826462199997,18.968994199999997,1.02499389999997,0.043330662,84.627985151949,412.6645929327729,402.8610032767644,9.803589656008512,3.041430573157992,Overbought,Buy,6,7,2,1,395.54644776,21.86615234968968,439.27875245937935,351.8141430606206,87.46460939875874,87.69363349897212,90.33214429758739,10.531860350000004,1059611580.0,329.3847204725053,420.4449986285714,392.00276591666665,14.23341774670067,19.358002222803638,0.07751882805120669,0.14720830540843588,448.04599,397.7489929,437.1640015,422.3729858,407.230011,382.4920044,1.2172322793190338,4.824128521637951e-10,6.76215908285052
2016-02-22 00:00:00+00:00,437.7479858,437.7479858,439.0450134,432.9169922,438.9890137,85385200.0,-0.282701342,LOSS,-0.064580844,403.20257996,331.914119572,6.128021200000035,-1.241027900000006,0.013959395,86.6776101227123,416.52357645080787,405.44522420441143,11.078352246396435,4.648814907805681,Overbought,Buy,0,8,2,0,398.71144715,23.192472191718764,445.09639153343755,352.3265027665625,92.76988876687506,86.29636586224815,89.00439237763572,10.50207737142858,974226380.0,329.8840549787188,425.81113980000003,393.6779988666667,12.26715472571328,21.054373101899117,0.09386405893592653,0.1296984674487558,448.04599,401.4320068,438.7980042,420.7850037,400.1849976,387.4909973,1.2147798366635494,1.634872905374702e-10,6.4295373385907535
2016-02-23 00:00:00+00:00,420.7359924,420.7359924,439.8580017,417.8210144,438.2550049,85244896.0,-3.997447207,LOSS,-0.95010821,402.95547974,332.6198745765,22.036987299999964,-17.51901250000003,0.050283481,71.8965187983695,417.1716404429913,406.57787370038096,10.593766742610342,5.837805274766614,Overbought,Buy,1,8,2,0,401.250796515,22.651549473837584,446.55389546267514,355.94769756732484,90.6061978953503,62.207495660244525,78.73249834048826,11.765577042857148,888981484.0,330.3296569300637,427.7037092,394.2701650033333,9.728357935417467,21.568309561135937,0.03251135146415374,0.04408501786504315,448.04599,406.7839966,437.7479858,437.1640015,407.4880066,402.9710083,1.2114594182114133,5.898708703920526e-10,4.755961467843727
2016-02-24 00:00:00+00:00,424.9549866,424.9549866,425.5499878,413.9070129,420.9559937,67743696.0,0.949978853,PROFIT,0.223548113,402.81537964200004,333.439664463,11.642974900000013,3.998992899999962,0.027658413,71.50547137710141,418.3690783133004,407.9391413225749,10.42993699072548,6.756231617958388,Overbought,Buy,2,8,2,0,403.01884614,23.069972250642355,449.1587906412847,356.87890163871526,92.27988900256946,67.77115249950883,72.09167134066716,11.904360092857148,956725180.0,330.66373388420214,428.93699428571426,395.37779745,8.5167551601399,22.27480981871537,0.02073634299082694,0.08482707882622686,448.04599,413.9070129,420.7359924,438.7980042,416.321991,391.7260132,1.2080607755250974,4.082802479510418e-10,3.673705372767092
2016-02-25 00:00:00+00:00,424.5440063,424.5440063,427.7189941,420.4150085,425.0369873,70798000.0,-0.115985425,LOSS,-0.027320001,402.72415954800005,334.2369694555,7.303985599999976,-0.49298100000004297,0.017184353,72.64839217183912,419.31906723433116,409.1691313209027,10.149935913428465,7.434972477052403,Overbought,Buy,3,8,2,0,404.91859589499995,23.206334035064806,451.33126396512955,358.50592782487035,92.8253361402592,65.66345845165063,65.21403553713465,11.945286342857145,885927180.0,331.0207806065156,429.24714007142853,396.45749715666665,8.273950224751003,22.889647859720235,0.005140055289965861,0.08259783796827413,448.04599,413.9070129,424.9549866,437.7479858,422.3729858,392.1530151,1.204906088647439,2.4272370688437526e-10,2.7149634363760615
2016-02-26 00:00:00+00:00,432.1520081,432.1520081,432.1520081,421.6199951,424.6289978,61486000.0,1.77166663,PROFIT,0.409963762,402.20623962599996,335.07537949000005,10.532013000000006,7.52301030000001,0.024802858,73.45178581376007,421.2933658290494,410.8715666378729,10.42179919117649,8.032337819877222,Overbought,Buy,4,8,2,0,407.70009614,22.956139230436108,453.6123746008723,361.7878176791278,91.82455692174449,74.93260436746507,69.4557384395415,12.315144135714288,947413180.0,331.34324656427435,430.8709978428571,397.69683126333337,7.406321869320987,23.795070692882106,0.027013805862967866,0.09413331735265551,448.04599,413.9070129,424.5440063,420.7359924,420.7850037,394.9719849,1.2003455468383746,4.0339033275867677e-10,2.3894613712992676
2016-02-27 00:00:00+00:00,432.5190125,432.5190125,434.2309875,428.1029968,432.8389893,41893600.0,-0.073925135,LOSS,-0.017091765,401.792019656,335.88604462099994,6.127990699999998,-0.3199768000000063,0.014157668,71.42858519162075,423.020388393811,412.4750811461786,10.545307247632422,8.534931705428262,Overbought,Buy,5,8,2,1,410.49504700999995,22.368296596898993,455.23164020379795,365.75845381620195,89.473186387596,71.82751708644415,70.80785996851995,12.210215978571426,989306780.0,331.5684255350595,430.2074279857143,399.43783162999995,6.94206266640881,24.381009844299093,-0.010625277891276763,0.1373429439031515,448.04599,413.9070129,432.1520081,424.9549866,437.1640015,380.2890015,1.1962152822078858,3.3794345675711806e-10,2.0103755422041605
2016-02-28 00:00:00+00:00,433.5039978,433.5039978,435.6830139,423.8200073,432.5710144,53033400.0,0.215683291,PROFIT,0.049753472,401.509879764,336.72168457449993,11.863006600000006,0.932983399999955,0.027424414,66.32209278929909,424.6332513793785,414.0327786760912,10.600472703287323,8.948039905000075,Neutral,Buy,6,8,2,1,413.49789735,21.12990437537563,455.7577061007513,371.2380885992487,84.51961750150258,71.08775267221661,72.61595804204194,11.959714621428573,1042340180.0,331.8502905394853,429.45114135714283,401.23883158999996,6.08576194875113,24.846575167014002,-0.012064791428693544,0.14238129342822248,439.8580017,413.9070129,432.5190125,424.5440063,438.7980042,379.473999,1.1924087403856096,5.171158930032772e-10,1.6524327982872489
2016-02-29 00:00:00+00:00,437.696991,437.696991,441.5069885,431.6929932,433.4379883,60694700.0,0.982609462,PROFIT,0.224495366,401.30399963799994,337.58976959650005,9.813995299999988,4.259002700000053,0.022642213,74.15953159807225,426.6430574748587,415.785683292677,10.85737418218173,9.329906760436407,Overbought,Buy,0,9,2,0,416.58129731500003,19.83420020189413,456.2496977187883,376.91289691121176,79.33680080757654,77.79850961116752,73.57125978994276,11.758427207142859,1103034880.0,332.19020330407096,429.44385638571424,403.22023112666665,6.074194433683918,25.316193129751966,-0.00011649351145903708,0.15714791696071484,441.5069885,413.9070129,433.5039978,432.1520081,437.7479858,378.2550049,1.1887327039490962,3.7305090889319826e-10,1.5274674217453228
2016-03-01 00:00:00+00:00,435.1229858,435.1229858,439.6530151,432.3190002,437.9169922,74895800.0,-0.638021908,LOSS,-0.146630247,401.03789917399996,338.436984562,7.3340149,-2.7940064000000007,0.0167475,68.95274857788094,427.94766183257275,417.2180760709972,10.72958576157555,9.609842560664235,Neutral,Buy,1,9,3,0,419.25499726500004,18.432050062799473,456.119097390599,382.3908971394011,73.7282002511979,68.68061105356088,72.522291112315,11.656570435714286,1028139080.0,332.60159251277264,431.49914115714284,405.4320973766666,4.970433840521501,25.100054497265873,0.034194824450203054,0.1799401459618084,441.5069885,413.9070129,437.696991,432.5190125,420.7359924,368.7669983,1.1849706665275284,2.2361066975718263e-10,1.119743200911314
2016-03-02 00:00:00+00:00,423.9890137,423.9890137,435.9169922,423.9890137,435.131012,74955296.0,-2.560607722,LOSS,-0.603932564,400.8038794,339.24917465600004,11.927978499999995,-11.141998300000012,0.027412384,55.097420566961596,427.3386390429461,417.7196270064789,9.619012036467211,9.611676455824831,Neutral,Buy,2,9,3,0,421.471748365,15.912524828432415,453.29679802186484,389.64669870813515,63.6500993137297,29.532228720467412,58.67044979506526,11.481212071428574,953183784.0,332.97940912468493,431.36114502857134,407.12986450666665,5.190922050597261,24.551174134091376,-0.002273118166534749,0.13652913752172813,441.5069885,420.4150085,435.1229858,433.5039978,424.9549866,373.0559998,1.1814439336703375,3.657164398363526e-10,0.007335580642379824
2016-03-03 00:00:00+00:00,421.651001,421.651001,425.3729858,419.4110107,423.9119873,100484000.0,-0.533362206,LOSS,-0.12649376,400.58947937600004,340.0648947185,5.961975099999961,-2.260986300000013,0.014064181,49.49505862923555,426.46361780556987,418.0108398948879,8.45277791068196,9.379896746796257,Neutral,Sell,3,9,3,0,423.34114839000006,13.291486326633724,449.9241210432675,396.7581757367326,53.16594530653492,22.68371450414669,40.29885142605833,11.167210171428568,852699784.0,333.4504847252828,430.94785855714287,408.70329793999997,5.89197062494114,23.888052570801793,-0.006814382624814819,0.12606023600638938,441.5069885,419.4110107,423.9890137,437.696991,424.5440063,374.447998,1.177979513903078,1.399643823892361e-10,-0.9271188361142979
2016-03-04 00:00:00+00:00,410.9389954,410.9389954,425.178009,410.9389954,421.8359985,90856096.0,-2.583232159,LOSS,-0.628616945,400.202139288,340.8297096295,14.239013599999964,-10.897003100000006,0.033754857,43.893264167018856,424.0752143585591,417.4869995619332,6.588214796625891,8.821560356762184,Neutral,Sell,4,9,3,0,424.29509889,11.473442816270078,447.2419845225402,401.34821325745986,45.89377126508032,0.0,17.4053144082047,11.791425428571424,761843688.0,333.84144867527243,427.9174281714285,410.06963095,9.512377704269673,22.739628000106798,-0.049086923819387396,0.11079902833883848,441.5069885,410.9389954,421.651001,435.1229858,432.1520081,369.9490051,1.174199689701467,3.7152000235625357e-10,-2.233345560136293
2016-03-05 00:00:00+00:00,400.5700073,400.5700073,411.2569885,394.0350037,410.7810059,135384992.0,-2.485752357,LOSS,-0.620553789,400.92691955999993,341.777164692,17.221984799999973,-10.210998600000039,0.041924979,25.47515273894203,420.45902865724224,416.23388902401217,4.2251396332300715,7.902276212055762,Oversold,Sell,5,9,3,1,423.96209870499996,12.075645073545054,448.11338885209005,399.81080855790987,48.30258029418019,12.099396896219947,11.59437046678888,11.507352549999991,626458696.0,334.32058443835143,423.35328457142856,410.4354980566667,13.685752810303011,22.485708218701117,-0.07386728508264129,0.02817295278217946,441.5069885,394.0350037,410.9389954,423.9890137,432.5190125,389.5939941,1.1730652629215415,3.096722788889333e-10,-3.6771365788256904
2016-03-06 00:00:00+00:00,407.7070007,407.7070007,411.9070129,395.7780151,400.5249939,91212496.0,1.793148229,PROFIT,0.43981296,401.33033936,342.682279667,16.12899779999998,7.182006799999954,0.040269641,30.594550148636912,418.49717820228193,415.60226766667796,2.8949105356039695,6.9008030767654045,Neutral,Sell,6,9,3,1,424.33819886000003,11.394023185229443,447.12624523045895,401.5501524895411,45.57609274091783,28.80013771827797,13.633178204832639,11.304495664285705,717671192.0,334.65459255465964,419.6679992714285,411.14076437333335,13.967217007742253,22.038026364280697,-0.05950809503699572,0.05473559338392109,441.5069885,394.0350037,400.5700073,421.651001,433.5039978,386.5490112,1.1711441272947962,4.414925889101862e-10,-4.005892541161435
2016-03-07 00:00:00+00:00,414.3210144,414.3210144,415.9169922,406.3089905,407.7569885,85762400.0,1.609788689,PROFIT,0.388536577,401.970779424,343.5771347085,9.608001699999988,6.564025900000047,0.023563058,36.32767215045869,417.85469146346935,415.5073600172944,2.3473314461749624,5.990108750647316,Neutral,Sell,0,10,3,0,424.67984925,10.956209554144795,446.59226835828963,402.7674301417104,43.824838216579224,42.732594361632906,27.87737632537694,11.553065699999987,803433592.0,334.99691839763267,416.32857404285716,412.4007314133333,11.517973520503102,21.048870419154532,-0.05340675645631754,0.10038991314917145,439.6530151,394.0350037,407.7070007,410.9389954,437.696991,376.5220032,1.1699578895581708,2.747481180563977e-10,-3.6427773044723537
2016-03-08 00:00:00+00:00,413.9719849,413.9719849,416.2430115,411.0939941,414.4649963,70311696.0,-0.118951294,LOSS,-0.028734141,402.506859136,344.48414963199997,5.149017400000048,-0.4930114000000003,0.012423286,45.09925408686727,417.2573519921663,415.39362852712446,1.8637234650418577,5.164831693526224,Neutral,Sell,1,10,3,0,424.56234894499994,11.062645695905859,446.6876403368117,402.4370575531882,44.250582783623486,41.99736177873061,37.84336461954717,10.346782135714278,733121896.0,335.28105021370595,413.3070024857143,413.64579774,8.00413039707986,19.9346306482735,-0.04860924747772766,0.0991768633794452,435.9169922,394.0350037,414.3210144,400.5700073,435.1229858,376.6199951,1.1684336117234526,1.7668875459923482e-10,-3.3011082284843667
2016-03-09 00:00:00+00:00,414.8599854,414.8599854,416.0320129,411.6059875,413.8940125,70012304.0,0.233386536,PROFIT,0.0562567,403.201079108,345.406499562,4.426025399999958,0.9659729000000539,0.01069362,42.31489259689518,416.8885263626023,415.35409940659673,1.534426956005575,4.4387507460220945,Neutral,Sell,2,10,3,0,424.18669892500003,11.2665801907511,446.71985930650226,401.6535385434978,45.066320763004455,43.867939770658246,42.865965303673924,9.831285742857132,803134200.0,335.5633612024842,412.0028555857143,415.02623088666667,6.592892876338354,18.432222340230233,-0.021531285021595736,0.11089390301179325,425.3729858,394.0350037,413.9719849,407.7070007,423.9890137,373.446991,1.1673233700561154,1.5273915282090987e-10,-2.9043237900165195
2016-03-10 00:00:00+00:00,417.131012,417.131012,417.5119934,413.2510071,414.743988,81022896.0,0.575541538,PROFIT,0.137976204,403.13909912799994,346.3513095905,4.260986300000013,2.3870239999999967,0.010273775,44.512066526935044,416.9258318452789,415.48572256166364,1.440109283615243,3.839022453540724,Neutral,Sell,3,10,3,0,424.00399933999995,11.353933608899181,446.7118665577983,401.2961321222016,45.41573443559673,48.65186993403319,44.83905716114068,9.613928649999991,884157096.0,335.8949770034768,411.35714287142855,416.39629823,5.643433983868464,16.897245944935634,-0.010719739759375124,0.10930545571547756,425.178009,394.0350037,414.8599854,414.3210144,421.651001,376.0289917,1.1639600832017687,1.2680088601128254e-10,-2.398913169925481
2016-03-11 00:00:00+00:00,421.6900024,421.6900024,423.9259949,417.0130005,417.2380066,73969696.0,1.067015895,PROFIT,0.253033244,403.367659308,347.407284627,6.912994400000002,4.45199580000002,0.016568468,41.8886630935754,417.6587811613898,415.94529884598484,1.713482315404974,3.4139144259135747,Neutral,Sell,4,10,3,0,423.23029938499997,10.92924866703126,445.0887967190625,401.37180205093745,43.71699466812504,58.255408566780716,50.258406090490716,9.355427321428563,958126792.0,336.21377058686716,412.89300101428574,417.73099874999997,6.845572776938146,15.58867358833845,0.026162051108182593,0.10491581789782978,423.9259949,394.0350037,417.131012,413.9719849,410.9389954,381.6489868,1.1610800266928276,2.2398994312481695e-10,-1.7004321105086007
2016-03-12 00:00:00+00:00,411.6239929,411.6239929,421.7950134,410.0939941,421.605011,92712896.0,-2.367386014,LOSS,-0.575133145,403.950299078,348.357359624,11.701019300000041,-9.981018099999972,0.027753511,35.917715339510565,416.730352198099,415.62520210924527,1.1051500888537475,2.952161558501609,Neutral,Sell,5,10,3,1,421.87159882,10.575424900261662,443.0224486205233,400.72074901947667,42.30169960104661,37.051303572207125,47.98619402434034,9.753500792857137,865413896.0,336.5801612749238,414.47214181428575,418.79666545666663,4.348747093787496,13.896865525702493,0.027595639709793174,0.08420825777926355,423.9259949,395.7780151,421.6900024,414.8599854,400.5700073,379.6539917,1.1595859479300346,2.9934898161308653e-10,-1.8470114696478617
2016-03-13 00:00:00+00:00,414.0650024,414.0650024,416.6040039,411.6419983,411.6480103,74322800.0,0.587150217,PROFIT,0.14180146,404.48177918,349.29852966749996,4.962005599999998,2.416992100000016,0.012054001,37.15117816697861,416.32029838300684,415.5096317604123,0.8106666225945673,2.523862571320201,Neutral,Sell,6,10,3,1,420.68744964999996,10.015229780558158,440.7179092111163,400.6569900888836,40.06091912223269,42.19330365980407,45.83333859959731,9.261858249999992,939736696.0,336.86991170293464,415.3804277714286,419.79006552,3.2169693880319707,12.318716599509466,0.015594536490871835,0.07755626188631726,423.9259949,406.3089905,411.6239929,417.131012,407.7070007,384.2630005,1.1579830569714376,1.6218443061886796e-10,-1.7131959487256339
